cell_id,x_m,y_m,z_m,volume_m3,overset_cell_type,zone_id,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_Pa,rho_kg_per_m3,k_m2_per_s2,epsilon_m2_per_s3,nut_m2_per_s,alphat_kg_per_m_s
3727,-1.625,0.0,0.09999985,0.0003333315,0,0,0.982794300349,0.0,0.00942414563462,300.000016897,100000.186283,1.15862474209,2.39938717602e-11,6.66527324588e-10,7.77365420328e-14,9.00674809635e-14
3728,-1.575,0.0,0.09999985,0.0003333315,0,0,0.977812067787,0.0,0.010974752871,300.000021731,100000.191525,1.15862478415,1.2153274187e-11,2.32197390989e-10,5.72495089427e-14,6.63306999415e-14
3729,-1.525,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.97203935451,0.0,0.012678015027,300.0000273,100000.197594,1.15862483296,7.11116955956e-12,9.83345187127e-11,4.62826887751e-14,5.36242725509e-14
3730,-1.475,0.0,0.09999985,0.0003333315,0,0,0.965396182679,0.0,0.0145642226241,300.000033666,100000.204557,1.15862488905,4.61885852519e-12,4.82981745507e-11,3.97540255855e-14,4.60600034831e-14
3731,-1.425,0.0,0.09999985,0.0003333315,0,0,0.957787023518,0.0,0.0166692913761,300.000040899,100000.212492,1.15862495305,3.23828245144e-12,2.65587322799e-11,3.55356792347e-14,4.11725246849e-14
3732,-1.375,0.0,0.09999985,0.0003333315,0,0,0.949097847453,0.0,0.0190362242364,300.000049084,100000.221492,1.15862502571,2.40321499498e-12,1.59303830992e-11,3.26288328946e-14,3.78045823514e-14
3733,-1.325,0.0,0.09999985,0.0003333315,0,0,0.939192444808,0.0,0.0217169838109,300.000058317,100000.231661,1.15862510788,1.86208204818e-12,1.02248182602e-11,3.05200006428e-14,3.53612390373e-14
3734,-1.275,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.92790776385,0.0,0.024774911971,300.000068708,100000.243123,1.15862520055,1.49167350222e-12,6.92334102898e-12,2.89250644323e-14,3.35133085787e-14
3735,-1.225,0.0,0.09999985,0.0003333315,0,0,0.915047975962,0.0,0.0282878853384,300.000080383,100000.256018,1.15862530486,1.2266593215e-12,4.89294075319e-12,2.7677093393e-14,3.20673807701e-14
3736,-1.175,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.900376880136,0.0,0.0323524691277,300.000093485,100000.270506,1.15862542211,1.0300572855e-12,3.58007092397e-12,2.66731087328e-14,3.09041418647e-14
3737,-1.125,0.0,0.09999985,0.0003333315,0,0,0.883608091291,0.0,0.037089441007,300.000108175,100000.28677,1.15862555382,8.79762368668e-13,2.69501322268e-12,2.58471326571e-14,2.99471483894e-14
3738,-1.075,0.0,0.09999985,0.0003333315,0,0,0.864392332905,0.0,0.0426512261901,300.000124633,100000.305017,1.15862570167,7.61948494839e-13,2.07708710403e-12,2.51558520052e-14,2.91462166806e-14
3739,-1.025,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.842300527868,0.0,0.0492320343762,300.000143053,100000.325478,1.1586258676,6.67636978918e-13,1.63269168353e-12,2.45707886004e-14,2.84683512596e-14
3740,-0.975,0.0,0.09999985,0.0003333315,0,0,0.816802354785,0.0,0.0570819886114,300.000163642,100000.348407,1.15862605374,5.9082150401e-13,1.30498085121e-12,2.40741497739e-14,2.78929371497e-14
3741,-0.925,0.0,0.09999985,0.0003333315,0,0,0.787233564962,0.0,0.0665270025561,300.000186611,100000.374076,1.15862626244,5.27404842929e-13,1.05820318141e-12,2.36571091363e-14,2.74097479386e-14
3742,-0.875,0.0,0.09999985,0.0003333315,0,0,0.752768430756,0.0,0.0779989438004,300.000212139,100000.402766,1.15862649626,4.74589710469e-13,8.69250075335e-13,2.33203147986e-14,2.70195346267e-14
3743,-0.825,0.0,0.09999985,0.0003333315,0,0,0.712313860553,0.0,0.0920768237987,300.000240376,100000.434717,1.15862675739,4.30541561305e-13,7.2292458979e-13,2.30770172666e-14,2.67376496859e-14
3744,-0.775,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.664645951529,0.0,0.109577182074,300.000271209,100000.470194,1.15862704936,3.94309015616e-13,6.09377230659e-13,2.29630568352e-14,2.66056187852e-14
3745,-0.725,0.0,0.09999985,0.0003333315,0,0,0.607458646412,0.0,0.131588435782,300.000304686,100000.508928,1.15862736884,3.66530828618e-13,5.22829126864e-13,2.3126172067e-14,2.67946158933e-14
3746,-0.675,0.0,0.09999985,0.0003333315,0,0,0.540624094427,0.0,0.160152939607,300.000338705,100000.551717,1.15862773322,1.72857893294e-12,9.09631122308e-13,2.95634851173e-13,3.42530737476e-13
3747,-0.625,0.0,0.09999985,0.0003333315,0,0,0.453107053896,0.0,0.196432596767,300.000454064,100000.593557,1.15862777246,2.04691506854e-09,4.47066368737e-10,8.4347099933e-10,9.77268925087e-10
3748,-0.575,-9.63735264432e-20,0.09999985,0.0003333315,1,0,0.36104855766,-7.82398462393e-14,0.254680735573,300.073809234,100000.645006,1.15834513365,1.00255969516e-06,3.8663776404e-08,2.64713753843e-06,3.06142815402e-06
3771,0.575,0.0,0.09999985,0.0003333315,1,0,-0.129698763725,-9.18630824693e-14,0.125521069157,303.480849919,99999.7507051,1.14533067971,0.0216848544759,0.0151001417861,0.00301376435823,0.00345532527087
3772,0.625,0.0,0.09999985,0.0003333315,0,0,-0.213586892966,0.0,0.0539415124952,303.002402471,99999.7774531,1.14713948899,0.0250207708433,0.0132975911873,0.00423712135751,0.00486056922886
3773,0.675,0.0,0.09999985,0.0003333315,0,0,-0.200525751042,0.0,0.0165588603795,302.882027712,99999.7758251,1.14759537929,0.0272682669199,0.0148683556207,0.0045008510679,0.00516515588838
3774,0.725,9.43411132404e-19,0.09999985,0.0003333315,0,0,-0.189497271929,0.0,-0.0144108485306,302.823848573,99999.7886218,1.14781600456,0.0296792726773,0.0173686911548,0.00456438137406,0.00523906999207
3775,0.775,0.0,0.09999985,0.0003333315,0,0,-0.166104001764,0.0,-0.0375393170704,302.75158345,99999.8067322,1.1480901898,0.0316691539218,0.0195100367881,0.00462655088206,0.00531169768032
3776,0.825,0.0,0.09999985,0.0003333315,0,0,-0.137911186537,0.0,-0.0527198308002,302.663961508,99999.8279309,1.14842280811,0.033015391517,0.0209086520767,0.00469190680355,0.00538829278672
3777,0.875,0.0,0.09999985,0.0003333315,0,0,-0.106840718094,0.0,-0.0619428981249,302.569119455,99999.8499791,1.14878304121,0.0337200949221,0.0215392115731,0.00475105747454,0.00545793425455
3778,0.925,0.0,0.09999985,0.0003333315,0,0,-0.074454543186,0.0,-0.0670806953681,302.473339084,99999.8715952,1.14914706006,0.0339044286831,0.0215528077407,0.00480011360162,0.00551603643323
3779,0.975,9.43411132404e-19,0.09999985,0.0003333315,0,0,-0.041632488465,0.0,-0.0694671885595,302.379973781,99999.8919032,1.14950211349,0.033712491814,0.0211307176122,0.00484072009597,0.00556441798113
3780,1.025,0.0,0.09999985,0.0003333315,0,0,-0.0089456640564,0.0,-0.069957460662,302.28940643,99999.9104888,1.1498467235,0.0332676363413,0.0204374998392,0.00487369821552,0.00560400592446
3781,1.075,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.0237150461324,0.0,-0.0690145231487,302.202367523,99999.9276337,1.15017809413,0.0325381358612,0.0194272588771,0.00490474370482,0.00564132876662
3782,1.125,0.0,0.09999985,0.0003333315,0,0,0.0542846295094,0.0,-0.0672365690122,302.12721283,99999.9430631,1.15046438053,0.0316472753515,0.0183424774619,0.00491424909926,0.00565366854574
3783,1.175,0.0,0.09999985,0.0003333315,0,0,0.0837078879399,0.0,-0.0650327997865,302.059371886,99999.9563043,1.15072292113,0.0306934865393,0.0172578356621,0.00491302108182,0.00565352597085
3784,1.225,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.11170160442,0.0,-0.0622108424239,301.997302595,99999.9678016,1.15095956072,0.0297166435157,0.016208302569,0.0049034808443,0.00564370815854
3785,1.275,0.0,0.09999985,0.0003333315,0,0,0.138411291379,0.0,-0.0588157428942,301.940940536,99999.9777008,1.1511745195,0.0287202207508,0.0151923869103,0.00488643408281,0.00562513840736
3786,1.325,0.0,0.09999985,0.0003333315,0,0,0.163975474859,0.0,-0.0553780137299,301.889813217,99999.9859965,1.15136957511,0.0277467609864,0.0142510563051,0.00486205693022,0.00559802442191
3787,1.375,0.0,0.09999985,0.0003333315,0,0,0.188291668317,0.0,-0.0520821675655,301.84326377,99999.9928893,1.15154721557,0.026787227206,0.0133667343,0.00483139690484,0.00556358165305
3788,1.425,0.0,0.09999985,0.0003333315,0,0,0.211352335858,0.0,-0.0489623467818,301.800704755,99999.9985751,1.15170966873,0.0258573342686,0.0125438757174,0.00479709441872,0.00552486002384
3789,1.475,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.233196875193,0.0,-0.0460279349828,301.761642087,100000.00322,1.15185880961,0.024964666942,0.011783641387,0.00476008321663,0.00548294378758
3790,1.525,0.0,0.09999985,0.0003333315,0,0,0.253877855869,0.0,-0.0432791928513,301.725658382,100000.006974,1.15199622318,0.0241117563499,0.0110836392713,0.00472082410876,0.00543837154359
3791,1.575,0.0,0.09999985,0.0003333315,0,0,0.273455322216,0.0,-0.0407128236452,301.692398004,100000.00997,1.15212326067,0.0232987579097,0.0104398921827,0.00467963557067,0.00539151699243
3792,1.625,0.0,0.09999985,0.0003333315,0,0,0.291992586653,0.0,-0.0383240520973,301.661555468,100000.012323,1.15224108339,0.0225246753376,0.00984783486139,0.00463680499913,0.00534271721565
3793,1.675,0.0,0.09999985,0.0003333315,0,0,0.309553010366,0.0,-0.0361072153046,301.632866633,100000.014132,1.15235069593,0.0217879923872,0.00930281524174,0.00459264147395,0.00529233359868
3794,1.725,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.326198231289,0.0,-0.0340559304951,301.60610193,100000.015484,1.15245297182,0.0210869984126,0.00880035353814,0.0045474917583,0.00524077039116
3795,1.775,0.0,0.09999985,0.0003333315,0,0,0.341987193534,0.0,-0.0321631759913,301.581061016,100000.016454,1.15254867362,0.0204199414064,0.00833626412623,0.0045017360373,0.0051884698988
3796,1.825,0.0,0.09999985,0.0003333315,0,0,0.356975618276,0.0,-0.0304213677688,301.557568482,100000.017105,1.15263846928,0.0197850932997,0.00790670402643,0.00445577479583,0.00513589744012
3797,1.875,0.0,0.09999985,0.0003333315,0,0,0.371215752508,0.0,-0.028822446393,301.535470346,100000.017493,1.15272294531,0.0191807726585,0.00750818359013,0.00441001251267,0.00508352261244
3798,1.925,0.0,0.09999985,0.0003333315,0,0,0.384756293283,0.0,-0.0273579713233,301.514631153,100000.017664,1.15280261779,0.0186053474737,0.00713755789949,0.00436484107787,0.0050318002208
3799,1.975,9.43411132404e-19,0.09999985,0.0003333315,0,0,0.397642422335,0.0,-0.0260192172088,301.494931571,100000.017659,1.15287794151,0.0180572296523,0.00679200860903,0.00432062450648,0.00498115268708
3800,2.025,0.0,0.09999985,0.0003333315,0,0,0.409915911587,0.0,-0.0247972687364,301.476266363,100000.017513,1.15294931762,0.017534867039,0.00646902150107,0.00427768567199,0.00493195477652
3801,2.075,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.421615274041,0.0,-0.0236831114524,301.458542683,100000.017253,1.15301710011,0.0170367358551,0.00616636259155,0.00423629535012,0.00488452097981
3802,2.125,0.0,0.09999985,0.0003333315,0,0,0.432775944619,0.0,-0.0226677174623,301.441678613,100000.016905,1.15308160134,0.0165613348904,0.0058820543616,0.00419666356073,0.0048390955389
3803,2.175,-9.63735264432e-20,0.09999985,0.0003333315,0,0,0.443430480035,0.0,-0.0217421254379,301.425601916,100000.01649,1.15314309682,0.0161071819641,0.00561435285367,0.00415893310999,0.00479584500591
3804,2.225,0.0,0.09999985,0.0003333315,0,0,0.453608772018,0.0,-0.0208975145982,301.410248944,100000.016026,1.15320182929,0.015672812764,0.00536172616083,0.00412317502445,0.00475485298067
3805,2.275,0.0,0.09999985,0.0003333315,0,0,0.463338268763,0.0,-0.0201252702031,301.395563692,100000.015527,1.15325801237,0.0152567818884,0.00512283425884,0.00408938575104,0.00471611688307
3806,2.325,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.47264419777,0.0,-0.0194170437135,301.381496951,100000.015007,1.15331183378,0.0148576658697,0.00489650985158,0.00405748620155,0.00467954685166
3807,2.375,0.0,0.09999985,0.0003333315,0,0,0.481549838385,0.0,-0.0187648305185,301.368005559,100000.014474,1.15336345817,0.0144740675908,0.00468174107668,0.0040273215941,0.00464496556091
3808,2.425,-9.63735264432e-20,0.09999985,0.0003333315,0,0,0.490076897804,0.0,-0.0181610368351,301.355051724,100000.013939,1.15341302967,0.0141046209769,0.00447765864895,0.0039986589789,0.00461210536748
3809,2.475,0.0,0.09999985,0.0003333315,0,0,0.498245593026,0.0,-0.0175984308594,301.34260241,100000.013407,1.1534606743,0.0137479959565,0.00428352458984,0.00397118424257,0.00458060485422
3810,2.525,0.0,0.09999985,0.0003333315,0,0,0.506074543689,0.0,-0.0170701474023,301.330628779,100000.012885,1.15350650204,0.0134029029093,0.00409872174334,0.00394449869689,0.00455000489414
3811,2.575,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.513580996724,0.0,-0.0165697598021,301.319105713,100000.012376,1.15355060865,0.013068092974,0.00392274421967,0.00391811293248,0.00451974155802
3812,2.625,0.0,0.09999985,0.0003333315,0,0,0.520781099144,0.0,-0.0160913192419,301.308011425,100000.011883,1.1535930772,0.0127423601675,0.00375518881813,0.00389144129502,0.00448913973825
3813,2.675,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.527690064314,0.0,-0.0156293824064,301.297327076,100000.011411,1.15363397948,0.0124245432698,0.00359574732428,0.00386379618442,0.00445740656812
3814,2.725,-2.73385987077e-18,0.09999985,0.0003333315,0,0,0.534322281374,0.0,-0.0151790383535,301.287036439,100000.010959,1.15367337732,0.0121135271253,0.00344419953653,0.00383438253423,0.00442362504821
3815,2.775,0.0,0.09999985,0.0003333315,0,0,0.540691396892,0.0,-0.0147359348531,301.27712562,100000.01053,1.15371132363,0.0118082436365,0.00330040683102,0.0038022935482,0.00438674912231
3816,2.825,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.546810376465,0.0,-0.0142963066089,301.267582845,100000.010123,1.15374786321,0.0115076726367,0.00316430608211,0.0037665091009,0.00434560182694
3817,2.875,0.0,0.09999985,0.0003333315,0,0,0.552691549161,0.0,-0.0138570069172,301.258398294,100000.009739,1.15378303342,0.0112108431891,0.00303590376331,0.00372589888643,0.00429887891941
3818,2.925,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.558346638239,0.0,-0.0134155425919,301.249563999,100000.009378,1.15381686451,0.010916836022,0.00291527006877,0.00367923298112,0.00424516106208
3819,2.975,-2.73385987077e-18,0.09999985,0.0003333315,0,0,0.563786782338,0.0,-0.012970109656,301.241073776,100000.009038,1.15384937992,0.0106247879474,0.00280253291598,0.00362520298888,0.0041829382208
3820,3.025,0.0,0.09999985,0.0003333315,0,0,0.569022552948,0.0,-0.0125196259174,301.2329232,100000.008717,1.15388059636,0.0103338991477,0.00269787171327,0.00356245717552,0.0041106502102
3821,3.075,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.574063973751,0.0,-0.0120637542521,301.225109579,100000.008414,1.15391052391,0.0100434441639,0.00260151081349,0.00348965274853,0.00402674703133
3822,3.125,0.0,0.09999985,0.0003333315,0,0,0.578920547796,0.0,-0.0116029095143,301.21763193,100000.008127,1.15393916611,0.00975278723602,0.00251371258503,0.00340552748528,0.00392977154652
3823,3.175,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.583601297449,0.0,-0.011138241378,301.210490902,100000.007851,1.15396652023,0.00946140229651,0.00243476997948,0.00330899102395,0.00381846485739
3824,3.225,-2.73385987077e-18,0.09999985,0.0003333315,0,0,0.588114820415,0.0,-0.0106715870242,301.203688639,100000.007583,1.15399257785,0.00916889746363,0.00236499843777,0.00319923309124,0.00369189124211
3825,3.275,0.0,0.09999985,0.0003333315,0,0,0.592469362212,0.0,-0.0102053908983,301.197228528,100000.00732,1.15401732575,0.00887504319777,0.00230472690962,0.00307584175331,0.00354957467459
3826,3.325,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.596672903599,0.0,-0.00974259447887,301.191114825,100000.007055,1.15404074741,0.00857980246861,0.00225428861237,0.00293891869021,0.00339163192183
3827,3.375,0.0,0.09999985,0.0003333315,0,0,0.600733259293,0.0,-0.00928650660148,301.185352119,100000.006783,1.15406282501,0.00828336062037,0.00221401148423,0.00278917509192,0.00321888328603
3828,3.425,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.604658185474,0.0,-0.00884067465827,301.179944638,100000.006499,1.15408354213,0.00798615235788,0.00218420780609,0.0026279901745,0.00303292020927
3829,3.475,-2.73385987077e-18,0.09999985,0.0003333315,0,0,0.608455496153,0.0,-0.00840878530377,301.174895407,100000.006196,1.15410288697,0.00768888237953,0.00216516210927,0.00245741511888,0.00283610988318
3830,3.525,0.0,0.09999985,0.0003333315,0,0,0.61213319036,0.0,-0.00799462898304,301.170205304,100000.005869,1.15412085595,0.00739253562499,0.00215711735798,0.00228010889106,0.00263152122501
3831,3.575,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.615699648773,0.0,-0.00760216475911,301.165872073,100000.005513,1.15413745753,0.00709837636958,0.00216025921934,0.0020992042052,0.00242277020424
3832,3.625,0.0,0.09999985,0.0003333315,0,0,0.619163761959,0.0,-0.00723571815364,301.161889376,100000.005123,1.15415271584,0.00680793985381,0.00217469873619,0.00191811582237,0.00221379858569
3833,3.675,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.622535816409,0.0,-0.00690034458927,301.158245972,100000.004695,1.15416667381,0.00652301480912,0.00220045138856,0.00174031338202,0.00200861170751
3834,3.725,-2.73385987077e-18,0.09999985,0.0003333315,0,0,0.625825946769,0.0,-0.00660233302471,301.154925106,100000.004227,1.15417939551,0.00624563983111,0.00223742141513,0.00156909266053,0.00181101441843
3835,3.775,0.0,0.09999985,0.0003333315,0,0,0.629053715115,0.0,-0.00635026394719,301.151904073,100000.003721,1.15419096791,0.00597803658571,0.0022853524579,0.00140736406618,0.00162436689374
3836,3.825,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.632211726577,0.0,-0.00615549839813,301.149154097,100000.00316,1.15420150105,0.00572280274901,0.00234391813125,0.00125752788805,0.00145144057601
3837,3.875,0.0,0.09999985,0.0003333315,0,0,0.635424401543,0.0,-0.00603752743923,301.146639591,100000.002599,1.15421113189,0.00548216392349,0.00241216708813,0.00112134475629,0.00129426860039
3838,3.925,1.79044873837e-18,0.09999985,0.0003333315,0,0,0.638291508627,0.0,-0.00600716542353,301.144322218,100000.001806,1.15422000463,0.00526113073023,0.00249056859627,0.00100023532545,0.00115449162198
3839,3.975,-2.73385987077e-18,0.09999985,0.0003333315,0,0,0.642687914324,0.0,-0.00608114159469,301.142206926,100000.001717,1.15422811115,0.00506167915346,0.00256364934053,0.000899441897252,0.00103816112215
3840,-1.975,0.0,0.1666665,0.000333335,0,0,0.999823746264,0.0,0.00171167208535,300.000000174,100000.167006,1.15862458333,5.29118418005e-05,0.0739889741253,3.40550295802e-09,3.94569944576e-09
3841,-1.925,0.0,0.1666665,0.000333335,0,0,0.99915708381,0.0,0.00343791150888,300.000000831,100000.167415,1.15862458552,1.39651929922e-06,0.00103012280059,1.70391290902e-10,1.97419538798e-10
3842,-1.875,-1.79043095066e-18,0.1666665,0.000333335,0,0,0.997919440575,0.0,0.00520468005812,300.000002051,100000.16855,1.15862459396,6.75043763534e-08,2.65493074535e-05,1.54473209946e-11,1.78976460151e-11
3843,-1.825,0.0,0.1666665,0.000333335,0,0,0.996172591242,0.0,0.0070341662281,300.00000377,100000.170277,1.15862460734,5.76575568869e-09,1.23148720181e-06,2.42954573555e-12,2.81493147387e-12
3844,-1.775,0.0,0.1666665,0.000333335,0,0,0.993903434274,0.0,0.00894889812598,300.000005997,100000.172583,1.15862462546,8.23784222532e-10,9.83768653155e-08,6.208353954e-13,7.19315177467e-13
3845,-1.725,0.0,0.1666665,0.000333335,0,0,0.991077935105,0.0,0.0109740069805,300.000008762,100000.175505,1.15862464863,1.82839299118e-10,1.27260014712e-08,2.36422952174e-13,2.73925459891e-13
