cell_id,x_m,y_m,z_m,volume_m3,T_K
2923,-0.00288154,0.00573587,-0.0097888,1.44138e-09,569.205
2924,-0.00448878,0.00187461,-0.0131566,9.56334e-10,474.8
2925,-0.00533561,0.0019622,-0.0131268,1.45373e-09,463.378
2926,-0.00460892,0.00186486,-0.0120354,1.25608e-09,481.706
2927,-0.00574553,0.00195889,-0.012034,2.01466e-09,465.579
2928,-0.00471098,0.000619627,-0.0131381,6.30745e-10,443.942
2929,-0.00539352,0.000663743,-0.0131205,1.28972e-09,433.706
2930,-0.00482605,0.000620154,-0.0120254,9.58008e-10,451.377
2931,-0.00580321,0.000659689,-0.0120327,1.84886e-09,436.274
2932,-0.00426856,0.00302018,-0.0120478,1.89423e-09,508.17
2933,-0.00568669,0.0032549,-0.0120351,2.1692e-09,493.265
2934,-0.00414034,0.0030324,-0.0131722,1.64005e-09,501.845
2935,-0.00527737,0.0032576,-0.0131319,1.60926e-09,490.998
2936,-0.00472917,0.00185889,-0.0109142,1.54787e-09,486.699
2937,-0.0060429,0.00195825,-0.0109345,2.23391e-09,466.626
2938,-0.00484744,0.00185354,-0.0097955,1.85176e-09,488.039
2939,-0.0062512,0.00195874,-0.00982456,2.21183e-09,466.407
2940,-0.00494312,0.00062022,-0.0109093,1.27558e-09,456.508
2941,-0.00610202,0.000658925,-0.0109345,2.06371e-09,437.623
2942,-0.0050607,0.000618832,-0.00979221,1.5934e-09,457.928
2943,-0.00631158,0.000659512,-0.00982556,2.03319e-09,437.567
2944,-0.00439733,0.00301104,-0.0109246,2.13636e-09,512.758
2945,-0.00598242,0.00325435,-0.0109345,2.3917e-09,494.309
2946,-0.00452619,0.0030029,-0.00980238,2.37671e-09,514.038
2947,-0.00619019,0.0032564,-0.00982323,2.38416e-09,494.158
2948,-0.00401169,0.0042529,-0.0120507,2.65614e-09,531.275
2949,-0.00400526,0.00576675,-0.0120462,2.54212e-09,557.166
2950,-0.00563109,0.00455281,-0.012036,2.35153e-09,519.922
2951,-0.00562629,0.00584197,-0.0120343,2.36532e-09,549.155
2952,-0.00389544,0.00426295,-0.0131741,2.31623e-09,525.423
2953,-0.00386832,0.00576428,-0.0131644,2.1298e-09,553.672
2954,-0.0052219,0.00455511,-0.013136,1.7857e-09,517.048
2955,-0.00518754,0.00585126,-0.0131428,1.88878e-09,546.368
2956,-0.00412799,0.0042426,-0.010927,2.99616e-09,535.504
2957,-0.00411378,0.00575828,-0.0109279,2.8742e-09,559.203
2958,-0.00592544,0.00455233,-0.0109346,2.58008e-09,521.301
2959,-0.00591581,0.00584309,-0.0109329,2.60435e-09,550.632
2960,-0.00424434,0.00423214,-0.00980307,3.33624e-09,536.831
2961,-0.00420193,0.00574458,-0.00980638,3.15577e-09,559.947
2962,-0.00613074,0.00455507,-0.0098232,2.57202e-09,521.356
2963,-0.00609041,0.00585176,-0.00981943,2.69651e-09,551.297
2964,-0.000565851,0.00492767,-0.014375,1.53715e-09,555.036
2965,-0.000543203,0.0049284,-0.0156014,1.45114e-09,543.872
2966,-0.000562924,0.00595854,-0.014375,1.60187e-09,564.871
2967,-0.000540074,0.00595878,-0.0156008,1.50997e-09,556.647
2968,-0.00174929,0.00468995,-0.014375,1.55921e-09,545.663
2969,-0.0017051,0.00469617,-0.015528,1.32464e-09,534.532
2970,-0.00169194,0.00588869,-0.014375,1.62167e-09,561.123
2971,-0.00164803,0.00589023,-0.0155294,1.38146e-09,551.753
2972,-0.00274822,0.00430045,-0.0142803,1.50284e-09,531.884
2973,-0.00277014,0.00428683,-0.015248,1.29643e-09,521.442
2974,-0.00271229,0.00577959,-0.0142813,1.56516e-09,554.725
2975,-0.00273571,0.00577526,-0.0152503,1.34673e-09,544.587
2976,-0.00445646,0.00189371,-0.0141597,5.68926e-10,461.013
2977,-0.00466619,0.000620771,-0.0141699,3.42968e-10,424.787
2978,-0.00410118,0.00306927,-0.0141966,1.18371e-09,492.044
2979,-0.00385851,0.00427579,-0.0142248,1.80918e-09,516.95
2980,-0.00380736,0.00575748,-0.0142251,1.59026e-09,546.714
2981,-0.00459269,0.000619783,-0.0146586,1.07529e-10,419.431
2982,-0.0043388,0.00183725,-0.0146452,1.99771e-10,455.684
2983,-0.00388834,0.0029831,-0.0148291,4.8476e-10,486.897
2984,-0.00364422,0.00418455,-0.0149627,8.6013e-10,510.573
2985,-0.00361111,0.00572919,-0.0149623,7.5243e-10,538.01
2986,-0.0050144,0.000668859,-0.0140953,4.02985e-10,424.566
2987,-0.004942,0.00196615,-0.0140953,4.76216e-10,457.62
2988,-0.0048691,0.00326186,-0.0140955,5.47391e-10,487.094
2989,-0.00479732,0.00455944,-0.0140951,6.23404e-10,512.857
2990,-0.00472482,0.00586038,-0.0140951,6.97041e-10,540.834
2991,-0.00053235,0.00492769,-0.016868,1.5207e-09,523.955
2992,-0.000503512,0.00494514,-0.018159,1.42275e-09,506.868
2993,-0.000557593,0.00610361,-0.0169166,2.05924e-09,528.364
2994,-0.000613746,0.00637756,-0.0182074,3.11254e-09,512.053
2995,-0.00170537,0.00469017,-0.0166997,1.69787e-09,517.93
2996,-0.00166114,0.00471136,-0.0179896,1.63618e-09,502.16
2997,-0.00172725,0.00603192,-0.0167376,2.24951e-09,526.153
2998,-0.0018795,0.00629925,-0.018017,3.22873e-09,509.687
2999,-0.0027704,0.00428435,-0.0163444,1.93451e-09,508.763
3000,-0.0027629,0.0042895,-0.0176413,1.92641e-09,494.008
3001,-0.0028516,0.00591817,-0.0163677,2.55342e-09,522.945
3002,-0.00307056,0.00617842,-0.0176314,3.52182e-09,506.649
3003,-0.00465318,0.000620522,-0.015471,5.60743e-10,409.822
3004,-0.00464913,0.000632003,-0.0168015,5.83252e-10,398.086
3005,-0.00443083,0.0018821,-0.0154717,9.501e-10,447.36
3006,-0.00442328,0.00188412,-0.0168397,1.02463e-09,435.682
3007,-0.00408079,0.00304028,-0.0156448,1.76029e-09,477.399
3008,-0.00407824,0.00302246,-0.0169895,1.86421e-09,464.97
3009,-0.00384594,0.0042686,-0.0157996,2.49762e-09,500.371
3010,-0.00384596,0.00426864,-0.0171075,2.49744e-09,486.868
3011,-0.00393782,0.00591082,-0.0158016,2.7446e-09,521.179
3012,-0.00420824,0.00617703,-0.0170554,3.47876e-09,505.997
3013,-0.0053077,0.000716092,-0.01496,2.00066e-09,413.778
3014,-0.00561175,0.000803593,-0.0162942,3.47516e-09,400.917
3015,-0.00524221,0.00206454,-0.0149641,2.09046e-09,448.395
3016,-0.00551552,0.00225196,-0.0163099,3.09608e-09,438.83
3017,-0.00518703,0.00337078,-0.0149575,2.2645e-09,478.301
3018,-0.00546077,0.0035795,-0.0162919,3.28097e-09,468.406
3019,-0.0051331,0.00467859,-0.0149492,2.45752e-09,503.203
3020,-0.00540639,0.00490746,-0.0162732,3.47249e-09,491.636
3021,-0.00511837,0.00603711,-0.0149456,2.70765e-09,523.859
3022,-0.0054963,0.00635747,-0.0162506,3.54201e-09,510.67
3023,-0.00618302,0.00214223,-0.013838,2.79555e-09,451.538
3024,-0.00688644,0.00250931,-0.0151201,3.66089e-09,446.636
3025,-0.00695545,0.0020517,-0.012567,2.42656e-09,449.746
3026,-0.00796101,0.00242888,-0.0135709,3.45992e-09,444.961
3027,-0.00618707,0.000755212,-0.013845,3.03205e-09,417.806
3028,-0.00689593,0.00091606,-0.0151391,5.01329e-09,399.661
3029,-0.00695343,0.000707264,-0.0125813,2.54283e-09,417.531
3030,-0.00797805,0.000882885,-0.0136086,4.52194e-09,398.399
3031,-0.00695261,0.0033571,-0.0125642,2.39313e-09,479.175
3032,-0.00794224,0.00378218,-0.0135613,3.38435e-09,477.635
3033,-0.00617896,0.00345808,-0.0138291,2.72712e-09,481.068
3034,-0.00687577,0.003868,-0.0150955,3.55916e-09,478.512
3035,-0.00746025,0.00195452,-0.0112512,2.36261e-09,447.214
3036,-0.00868122,0.00234611,-0.0118887,3.4942e-09,443.589
3037,-0.00771099,0.00195,-0.0099222,2.37696e-09,447.084
3038,-0.0090536,0.00233982,-0.0101195,3.18016e-09,443.627
3039,-0.00746025,0.000654516,-0.0112512,2.36261e-09,416.643
3040,-0.00872513,0.000849048,-0.0119101,4.34597e-09,398.122
3041,-0.00771099,0.00065,-0.0099222,2.37696e-09,416.731
3042,-0.00910047,0.000843913,-0.010126,3.94697e-09,398.318
3043,-0.00746025,0.00324802,-0.0112512,2.33898e-09,476.34
3044,-0.00866508,0.00369201,-0.0118836,3.39023e-09,476.25
3045,-0.00771108,0.00324676,-0.00992107,2.3651e-09,476.179
3046,-0.00903635,0.00368778,-0.0101172,3.09053e-09,476.343
3047,-0.00697393,0.00473132,-0.0125533,2.64672e-09,506.078
3048,-0.00792077,0.00518542,-0.0135159,3.61428e-09,504.51
3049,-0.006949,0.00611294,-0.0125552,2.41102e-09,527.578
3050,-0.00790032,0.00661634,-0.0135391,3.24281e-09,525.283
3051,-0.00617491,0.00477668,-0.0138179,2.71368e-09,506.69
3052,-0.00686639,0.00522947,-0.0150655,3.49923e-09,503.703
3053,-0.00616993,0.00610131,-0.0138085,2.65935e-09,527.34
3054,-0.0068539,0.00658965,-0.0150413,3.38432e-09,523.18
3055,-0.00748549,0.00467969,-0.0112676,2.82727e-09,504.59
3056,-0.00861278,0.00513966,-0.0118524,3.94385e-09,503.968
3057,-0.00744637,0.00612016,-0.0112566,2.35901e-09,527.415
3058,-0.00861339,0.00663203,-0.0118591,3.30352e-09,525.753
3059,-0.00772215,0.00461326,-0.00994472,2.59864e-09,503.217
3060,-0.00899029,0.00509168,-0.0101335,3.34971e-09,503.028
3061,-0.0077111,0.00605522,-0.00989985,2.56851e-09,526.255
3062,-0.00895575,0.00656643,-0.0100827,3.32746e-09,524.653
3063,-0.000477641,0.00496026,-0.0196351,1.68594e-09,488.96
3064,-0.000477642,0.00496027,-0.0212632,1.68589e-09,475.61
3065,-0.000500917,0.00494863,-0.0229235,1.80187e-09,468.821
3066,-0.000641458,0.00651036,-0.0196335,4.59159e-09,491.795
3067,-0.000641457,0.00651035,-0.0212615,4.59145e-09,477.344
3068,-0.000646464,0.00651144,-0.022912,4.71285e-09,470.286
3069,-0.00162395,0.00471123,-0.0194526,2.19669e-09,485.538
3070,-0.00162946,0.00471535,-0.0211379,2.25767e-09,472.015
3071,-0.00164265,0.00471502,-0.0228619,2.24748e-09,464.947
3072,-0.00195932,0.00643371,-0.0194565,4.72663e-09,489.533
3073,-0.0019619,0.00642299,-0.0211402,4.85361e-09,474.589
3074,-0.00195738,0.00643136,-0.0228726,5.00426e-09,467.179
3075,-0.00278034,0.0043107,-0.0191865,3.01531e-09,477.618
3076,-0.00282614,0.00438039,-0.020992,3.54003e-09,464.045
3077,-0.00287889,0.00444195,-0.0228367,4.0742e-09,456.906
3078,-0.00320106,0.00632737,-0.0191299,5.39053e-09,486.38
3079,-0.00321502,0.00635957,-0.0209544,5.42605e-09,470.324
3080,-0.00324074,0.00640474,-0.0228116,5.42371e-09,462.301
3081,-0.00471403,0.000643203,-0.0185938,1.2305e-09,385.8
3082,-0.00482885,0.000663351,-0.0206396,1.86514e-09,377.575
3083,-0.00494801,0.000686532,-0.0227324,2.62733e-09,373.807
3084,-0.00449684,0.00189225,-0.0186249,1.74858e-09,422.439
3085,-0.00460356,0.00191508,-0.0206581,2.27223e-09,411.169
3086,-0.00471085,0.00194452,-0.0227292,2.88406e-09,405.261
3087,-0.00413524,0.00304053,-0.018692,2.94419e-09,450.584
3088,-0.00421231,0.00304984,-0.0206956,3.29021e-09,436.937
3089,-0.00429022,0.00306174,-0.022732,3.74541e-09,429.338
3090,-0.00391969,0.00432945,-0.018768,4.19668e-09,470.523
3091,-0.00403602,0.0044293,-0.0207464,4.83638e-09,455.925
3092,-0.00415439,0.00453162,-0.0227552,5.7272e-09,448.31
3093,-0.00438868,0.0063316,-0.0186524,5.64866e-09,484.673
3094,-0.00447737,0.00641078,-0.0206628,5.42056e-09,466.753
3095,-0.00457046,0.006495,-0.0227021,5.29485e-09,457.625
3096,-0.00577452,0.000859034,-0.0180489,6.0358e-09,387.187
3097,-0.00586866,0.000881038,-0.0202831,5.26059e-09,376.797
3098,-0.0059708,0.00089864,-0.0225504,4.66512e-09,371.92
3099,-0.00567297,0.00235291,-0.0180571,5.21248e-09,427.629
3100,-0.00577609,0.00239632,-0.0202931,4.53156e-09,415.631
3101,-0.0058801,0.00244164,-0.0225607,3.96172e-09,409.334
3102,-0.00560808,0.00368428,-0.0180448,5.63085e-09,455.223
3103,-0.00568097,0.00371264,-0.0202912,5.14162e-09,440.549
3104,-0.00575387,0.0037425,-0.022571,4.79346e-09,432.32
3105,-0.00555492,0.00502857,-0.0180343,6.08012e-09,474.638
3106,-0.00563001,0.00506469,-0.0202895,5.70558e-09,457.061
3107,-0.00570767,0.0051,-0.0225743,5.45212e-09,447.45
3108,-0.00569977,0.00652517,-0.0179915,5.75598e-09,486.573
3109,-0.00577386,0.00658701,-0.020254,5.15414e-09,466.186
3110,-0.00584791,0.00665224,-0.0225519,4.68075e-09,455.502
3111,-0.00267683,-0.00169573,-0.0130735,1.4612e-09,415.622
3112,-0.00366618,-0.00166858,-0.0131231,1.36342e-09,406.921
3113,-0.00243091,-0.00170871,-0.0117658,1.58965e-09,421.185
3114,-0.00359159,-0.00168607,-0.0119436,1.47663e-09,412.623
3115,-0.00275033,-0.000569166,-0.0130742,1.69954e-09,446.41
3116,-0.00388127,-0.000570058,-0.013123,1.59399e-09,431.648
3117,-0.00250735,-0.000563928,-0.0117687,1.83583e-09,456.597
3118,-0.00381248,-0.000568307,-0.011944,1.74257e-09,439.081
3119,-0.000563698,-0.00283518,-0.0132125,1.40033e-09,392.096
3120,-0.000556637,-0.0038984,-0.0132142,1.38175e-09,370.097
3121,-0.000535957,-0.00283671,-0.01213,1.34272e-09,393.259
3122,-0.000526126,-0.00390389,-0.0121343,1.31786e-09,372.072
3123,-0.00167661,-0.00276851,-0.0131446,1.19154e-09,393.335
3124,-0.0016574,-0.00369929,-0.0131475,1.16744e-09,372.696
3125,-0.00150188,-0.00278863,-0.0119017,9.77142e-10,395.222
3126,-0.00148154,-0.00375853,-0.0119113,9.6517e-10,374.881
3127,-0.00247044,-0.00275394,-0.0118214,1.34324e-09,394.869
3128,-0.00266455,-0.00273183,-0.0130872,1.05275e-09,390.894
3129,-0.00337464,-0.0025511,-0.0119861,5.29654e-10,394.142
3130,-0.00341929,-0.00255953,-0.0131519,4.58599e-10,388.632
3131,-0.00250692,-0.0034298,-0.0130736,5.59471e-10,375.958
3132,-0.00230926,-0.00349634,-0.0118083,7.78279e-10,379.718
3133,-0.00364993,-0.00166828,-0.0108845,1.22102e-09,416.749
3134,-0.00374917,-0.00162925,-0.00979827,1.03403e-09,419.597
3135,-0.00386757,-0.00057186,-0.0108753,1.50562e-09,444.447
3136,-0.00396437,-0.000558861,-0.00980384,1.27349e-09,447.242
3137,-0.00257371,-0.00266887,-0.0107844,1.04008e-09,398.178
3138,-0.00282308,-0.00251545,-0.00978948,8.70758e-10,402.577
3139,-0.00340868,-0.00252103,-0.0108991,4.8183e-10,398.056
3140,-0.00347822,-0.00247662,-0.00981019,4.27563e-10,400.804
3141,-0.00242054,-0.0034245,-0.0107927,6.14402e-10,382.83
3142,-0.00269732,-0.00327627,-0.00979749,4.64939e-10,386.085
3143,-0.000559666,-0.00493051,-0.0132151,1.29231e-09,348.466
3144,-0.00055551,-0.0064547,-0.0132219,2.59411e-09,331.367
3145,-0.00052672,-0.00493862,-0.012136,1.22476e-09,353.945
3146,-0.000536234,-0.00647512,-0.0121451,2.5717e-09,334.924
3147,-0.00168659,-0.00471876,-0.0131612,1.40037e-09,350.965
3148,-0.00166682,-0.00639028,-0.0131921,2.59294e-09,331.871
3149,-0.00151807,-0.00480089,-0.0119279,1.19591e-09,356.425
3150,-0.00155305,-0.00644979,-0.0119612,2.72576e-09,335.968
3151,-0.00271537,-0.00429532,-0.0131288,1.92522e-09,354.976
3152,-0.0027225,-0.00626004,-0.0131728,2.96914e-09,332.474
3153,-0.00258677,-0.00434689,-0.0118941,2.50618e-09,362.268
3154,-0.00259344,-0.00629148,-0.0119001,4.18968e-09,337.813
3155,-0.0026878,-0.00429127,-0.0108388,1.9588e-09,366.236
3156,-0.00268695,-0.00626558,-0.010816,3.19142e-09,341.055
3157,-0.00287502,-0.00421252,-0.00979945,1.48442e-09,368.262
3158,-0.00287423,-0.00623522,-0.00978911,2.39258e-09,343.086
3159,-0.00448878,-0.00187461,-0.0131566,9.56334e-10,389.795
3160,-0.00533561,-0.0019622,-0.0131268,1.45373e-09,380.481
3161,-0.00460892,-0.00186486,-0.0120354,1.25608e-09,397.277
3162,-0.00574553,-0.00195889,-0.012034,2.01466e-09,384.001
3163,-0.00471098,-0.000619627,-0.0131381,6.30745e-10,415.125
3164,-0.00539352,-0.000663743,-0.0131205,1.28972e-09,405.08
3165,-0.00482605,-0.000620154,-0.0120254,9.58008e-10,422.476
3166,-0.00580321,-0.000659689,-0.0120327,1.84886e-09,408.268
3167,-0.00426856,-0.00302018,-0.0120478,1.89423e-09,377.07
3168,-0.00568669,-0.0032549,-0.0120351,2.1692e-09,363.204
3169,-0.00414034,-0.0030324,-0.0131722,1.64005e-09,369.715
3170,-0.00527737,-0.0032576,-0.0131319,1.60926e-09,359.646
3171,-0.00472917,-0.00185889,-0.0109142,1.54787e-09,401.579
3172,-0.0060429,-0.00195825,-0.0109345,2.23391e-09,386.005
3173,-0.00484744,-0.00185354,-0.0097955,1.85176e-09,403.509
3174,-0.0062512,-0.00195874,-0.00982456,2.21183e-09,386.677
3175,-0.00494312,-0.00062022,-0.0109093,1.27558e-09,427.002
3176,-0.00610202,-0.000658925,-0.0109345,2.06371e-09,410.012
3177,-0.0050607,-0.000618832,-0.00979221,1.5934e-09,428.665
3178,-0.00631158,-0.000659512,-0.00982556,2.03319e-09,410.318
3179,-0.00439733,-0.00301104,-0.0109246,2.13636e-09,381.254
3180,-0.00598242,-0.00325435,-0.0109345,2.3917e-09,365.329
3181,-0.00452619,-0.0030029,-0.00980238,2.37671e-09,383.338
3182,-0.00619019,-0.0032564,-0.00982323,2.38416e-09,366.202
3183,-0.00401169,-0.0042529,-0.0120507,2.65614e-09,357.781
3184,-0.00401799,-0.00627292,-0.0120464,4.2714e-09,334.861
3185,-0.00563109,-0.00455281,-0.012036,2.35153e-09,346.313
3186,-0.005626,-0.00633706,-0.0120344,4.18007e-09,328.554
3187,-0.00389544,-0.00426295,-0.0131741,2.31623e-09,350.938
3188,-0.00387807,-0.00626536,-0.0131645,3.5831e-09,330.542
3189,-0.0052219,-0.00455511,-0.013136,1.7857e-09,342.992
3190,-0.00518731,-0.00635346,-0.0131429,3.3379e-09,326.049
3191,-0.00412799,-0.0042426,-0.010927,2.99616e-09,361.979
3192,-0.00412863,-0.00626285,-0.0109283,4.81373e-09,338.069
3193,-0.00592544,-0.00455233,-0.0109346,2.58008e-09,348.351
3194,-0.00591549,-0.00633903,-0.0109329,4.60262e-09,330.205
3195,-0.00424434,-0.00423214,-0.00980307,3.33624e-09,364.318
3196,-0.00421806,-0.00624449,-0.00980692,5.26185e-09,340.271
3197,-0.00613074,-0.00455507,-0.0098232,2.57202e-09,349.292
3198,-0.00609025,-0.00635376,-0.00981944,4.76836e-09,331.137
3199,-0.000565851,-0.00492767,-0.014375,1.53715e-09,331.737
3200,-0.000543203,-0.0049284,-0.0156014,1.45114e-09,319.954
3201,-0.000556595,-0.00645442,-0.014375,3.09846e-09,324.349
3202,-0.000533924,-0.00645453,-0.015601,2.92177e-09,316.308
3203,-0.00174929,-0.00468995,-0.014375,1.55921e-09,333.873
3204,-0.0017051,-0.00469617,-0.015528,1.32464e-09,322.586
3205,-0.00168678,-0.00638948,-0.014375,2.95215e-09,324.579
3206,-0.00164276,-0.00639104,-0.0155301,2.51792e-09,316.992
3207,-0.00274822,-0.00430045,-0.0142803,1.50284e-09,338.095
3208,-0.00277014,-0.00428683,-0.015248,1.29643e-09,328.567
3209,-0.00270456,-0.00628557,-0.0142828,2.64791e-09,325.385
3210,-0.00272783,-0.00628109,-0.0152535,2.27306e-09,319.121
3211,-0.00445646,-0.00189371,-0.0141597,5.68926e-10,370.966
3212,-0.00466619,-0.000620771,-0.0141699,3.42968e-10,394.307
3213,-0.00410118,-0.00306927,-0.0141966,1.18371e-09,353.733
3214,-0.00385851,-0.00427579,-0.0142248,1.80918e-09,341.025
3215,-0.00381535,-0.00625072,-0.0142257,2.67826e-09,325.057
3216,-0.00459269,-0.000619783,-0.0146586,1.07529e-10,389.469
3217,-0.0043388,-0.00183725,-0.0146452,1.99771e-10,366.337
3218,-0.00388834,-0.0029831,-0.0148291,4.8476e-10,347.108
3219,-0.00364422,-0.00418455,-0.0149627,8.6013e-10,334.868
3220,-0.00361617,-0.00622171,-0.0149612,1.24846e-09,320.924
3221,-0.0050144,-0.000668859,-0.0140953,4.02985e-10,394.014
3222,-0.004942,-0.00196615,-0.0140953,4.76216e-10,370.875
3223,-0.0048691,-0.00326186,-0.0140955,5.47391e-10,352.357
3224,-0.00479732,-0.00455944,-0.0140951,6.23404e-10,337.948
3225,-0.00472471,-0.00636919,-0.0140952,1.23255e-09,322.971
3226,-0.00053235,-0.00492769,-0.016868,1.5207e-09,309.745
3227,-0.000503512,-0.00494514,-0.018159,1.42275e-09,299.872
3228,-0.000551242,-0.00642379,-0.0167998,2.83406e-09,308.024
3229,-0.000594335,-0.00644571,-0.0179469,3.03959e-09,298.782
3230,-0.00170537,-0.00469017,-0.0166997,1.69787e-09,312.892
3231,-0.00166114,-0.00471136,-0.0179896,1.63618e-09,303.041
3232,-0.00171754,-0.00635507,-0.0166264,2.98755e-09,309.427
3233,-0.00182586,-0.00636475,-0.0177657,3.1141e-09,300.331
3234,-0.0027704,-0.00428435,-0.0163444,1.93451e-09,319.079
3235,-0.0027629,-0.0042895,-0.0176413,1.92641e-09,309.219
3236,-0.00283777,-0.00624625,-0.0162631,3.25069e-09,312.188
3237,-0.00299127,-0.00624481,-0.0173925,3.36359e-09,303.199
3238,-0.00465318,-0.000620508,-0.015471,5.60756e-10,379.459
3239,-0.00464913,-0.000631961,-0.0168015,5.83291e-10,367.834
3240,-0.00443083,-0.0018821,-0.0154717,9.501e-10,356.523
3241,-0.00442328,-0.00188412,-0.0168397,1.02463e-09,345.114
3242,-0.00408079,-0.00304028,-0.0156448,1.76029e-09,339.315
3243,-0.00407824,-0.00302246,-0.0169895,1.86421e-09,329
3244,-0.00384594,-0.0042686,-0.0157996,2.49762e-09,327.115
3245,-0.00384596,-0.00426864,-0.0171075,2.49744e-09,316.987
3246,-0.00393336,-0.00623998,-0.015695,3.56341e-09,315.615
3247,-0.00410694,-0.00623339,-0.0168289,3.35219e-09,306.65
3248,-0.0053077,-0.000716077,-0.01496,2.0007e-09,382.82
3249,-0.00561174,-0.000803565,-0.0162942,3.47528e-09,368.652
3250,-0.00524221,-0.00206454,-0.0149641,2.09046e-09,360.327
3251,-0.00551552,-0.00225196,-0.0163099,3.09608e-09,346.666
3252,-0.00518703,-0.00337078,-0.0149575,2.2645e-09,343.279
3253,-0.00546077,-0.0035795,-0.0162919,3.28097e-09,331.011
3254,-0.0051331,-0.00467859,-0.0149492,2.45752e-09,329.987
3255,-0.00540639,-0.00490746,-0.0162732,3.47249e-09,318.238
3256,-0.00511501,-0.00636747,-0.0148381,3.77336e-09,317.771
3257,-0.0054243,-0.00642782,-0.0160323,3.79453e-09,307.968
3258,-0.00618302,-0.00214223,-0.013838,2.79555e-09,364.475
3259,-0.00688644,-0.00250931,-0.0151201,3.66089e-09,346.325
3260,-0.00695545,-0.0020517,-0.012567,2.42656e-09,367.549
3261,-0.00796101,-0.00242888,-0.0135709,3.45992e-09,348.307
3262,-0.00618872,-0.000750669,-0.0138448,3.05124e-09,387.425
3263,-0.00689622,-0.000911878,-0.0151369,5.03584e-09,367.883
3264,-0.00695537,-0.000698162,-0.0125831,2.57657e-09,389.777
3265,-0.00797618,-0.000874542,-0.0136065,4.56445e-09,368.461
3266,-0.00695261,-0.0033571,-0.0125642,2.39313e-09,349.416
3267,-0.00794224,-0.00378218,-0.0135613,3.38435e-09,332.918
3268,-0.00617896,-0.00345808,-0.0138291,2.72712e-09,346.493
3269,-0.00687577,-0.003868,-0.0150955,3.55916e-09,330.692
3270,-0.00746025,-0.00195452,-0.0112512,2.36261e-09,370.15
