x_m,y_m,z_m,volume_m3,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_Pa
0.875,0.0,0.3,0.00033333,0.622794413717,0.0,-0.175234436431,302.106926145,99999.8457534
0.925,0.0,0.3,0.00033333,0.638709048801,0.0,-0.173348052719,301.920106116,99999.8650599
0.975,0.0,0.3,0.00033333,0.652612992677,0.0,-0.169617375621,301.759668762,99999.8835423
1.025,0.0,0.3,0.00033333,0.665095242988,0.0,-0.164560022878,301.621346521,99999.9008081
1.075,0.0,0.3,0.00033333,0.67654875643,0.0,-0.158570457216,301.501673412,99999.9166429
1.125,0.0,0.3,0.00033333,0.68724540957,0.0,-0.151971623314,301.397799202,99999.9309337
1.175,0.0,0.3,0.00033333,0.697352917206,0.0,-0.145032006877,301.307355371,99999.9436508
1.225,0.0,0.3,0.00033333,0.706967384608,0.0,-0.137946166996,301.228367811,99999.9548493
1.275,0.0,0.3,0.00033333,0.716157018712,0.0,-0.130861138154,301.159186573,99999.9646136
1.325,0.0,0.3,0.00033333,0.724966307887,0.0,-0.123897116714,301.098424435,99999.9730382
1.375,0.0,0.3,0.00033333,0.733414490428,0.0,-0.117142650688,301.044910185,99999.9802387
1.425,0.0,0.3,0.00033333,0.741507341556,0.0,-0.110657353749,300.997653293,99999.9863415
1.475,0.0,0.3,0.00033333,0.74924609924,0.0,-0.104479057842,300.955814377,99999.9914721
1.525,0.0,0.3,0.00033333,0.756630936708,0.0,-0.0986292075702,300.918680472,99999.9957495
1.575,0.0,0.3,0.00033333,0.763662825448,0.0,-0.0931170319104,300.885644408,99999.9992845
1.625,0.0,0.3,0.00033333,0.770344558943,0.0,-0.0879428898458,300.856187606,100000.002178
1.675,0.0,0.3,0.00033333,0.776681063079,0.0,-0.0831008135118,300.829865757,100000.004519
1.725,0.0,0.3,0.00033333,0.782679323989,0.0,-0.078580401992,300.806296954,100000.006389
1.775,0.0,0.3,0.00033333,0.788348147212,0.0,-0.0743682303921,300.785151864,100000.007858
1.825,0.0,0.3,0.00033333,0.7936978474,0.0,-0.0704488974777,300.766145592,100000.008988
1.875,0.0,0.3,0.00033333,0.798739925225,0.0,-0.0668058050691,300.749030941,100000.009833
1.925,0.0,0.3,0.00033333,0.803486765087,0.0,-0.063421740054,300.733592817,100000.010439
1.975,0.0,0.3,0.00033333,0.807951369999,0.0,-0.0602793105742,300.719643556,100000.010847
2.025,0.0,0.3,0.00033333,0.812147139823,0.0,-0.0573612738958,300.707019013,100000.011091
2.075,8.47041417668e-19,0.3,0.00033333,0.816087694031,0.0,-0.0546507829655,300.695575259,100000.011201
2.125,0.0,0.3,0.00033333,0.819786736173,0.0,-0.0521315710153,300.685185791,100000.011202
2.175,0.0,0.3,0.00033333,0.823257955846,0.0,-0.0497880882526,300.675739146,100000.011116
2.225,0.0,0.3,0.00033333,0.826514962777,0.0,-0.0476056007515,300.667136852,100000.01096
2.275,0.0,0.3,0.00033333,0.829571247281,0.0,-0.045570259395,300.659291672,100000.010751
2.325,8.47041417668e-19,0.3,0.00033333,0.832440161109,0.0,-0.0436691446383,300.652126084,100000.0105
2.375,0.0,0.3,0.00033333,0.835134914813,0.0,-0.041890291556,300.645570959,100000.010219
2.425,0.0,0.3,0.00033333,0.837668586212,0.0,-0.0402227003546,300.639564421,100000.009915
2.475,0.0,0.3,0.00033333,0.840054132064,0.0,-0.0386563317027,300.63405085,100000.009597
2.525,0.0,0.3,0.00033333,0.842304403531,0.0,-0.037182078923,300.628980025,100000.00927
2.575,8.47041417668e-19,0.3,0.00033333,0.844432169097,0.0,-0.0357917263709,300.624306375,100000.008938
2.625,0.0,0.3,0.00033333,0.84645014171,0.0,-0.0344779042905,300.619988326,100000.008604
2.675,8.47041417668e-19,0.3,0.00033333,0.848371006244,0.0,-0.0332340436417,300.615987735,100000.008272
2.725,9.63735264432e-20,0.3,0.00033333,0.850207445337,0.0,-0.03205433197,300.612269377,100000.007944
2.775,-9.63735264432e-20,0.3,0.00033333,0.851972163669,0.0,-0.0309336713775,300.608800485,100000.007619
2.825,8.47041417668e-19,0.3,0.00033333,0.853677909332,0.0,-0.0298676399688,300.605550318,100000.0073
2.875,0.0,0.3,0.00033333,0.855337491252,0.0,-0.0288524588937,300.602489763,100000.006986
2.925,8.47041417668e-19,0.3,0.00033333,0.856963789423,0.0,-0.0278849662253,300.599590939,100000.006676
2.975,9.63735264432e-20,0.3,0.00033333,0.858569753908,0.0,-0.0269625994658,300.596826826,100000.00637
3.025,-9.63735264432e-20,0.3,0.00033333,0.860168387374,0.0,-0.0260833867417,300.594170915,100000.006067
3.075,8.47041417668e-19,0.3,0.00033333,0.861772704263,0.0,-0.0252459465656,300.591596892,100000.005766
3.125,0.0,0.3,0.00033333,0.863395660504,0.0,-0.0244494939311,300.589078381,100000.005466
3.175,8.47041417668e-19,0.3,0.00033333,0.865050047574,0.0,-0.0236938483258,300.586588769,100000.005165
3.225,9.63735264432e-20,0.3,0.00033333,0.866748347293,0.0,-0.0229794364828,300.58410116,100000.004863
3.275,-9.63735264432e-20,0.3,0.00033333,0.868502547154,0.0,-0.0223072794563,300.581588482,100000.004559
3.325,8.47041417668e-19,0.3,0.00033333,0.870323919876,0.0,-0.0216789516934,300.579023778,100000.004254
3.375,0.0,0.3,0.00033333,0.872222775462,0.0,-0.0210965014429,300.576380696,100000.003948
3.425,8.47041417668e-19,0.3,0.00033333,0.874208195413,0.0,-0.020562330353,300.573634172,100000.003641
3.475,9.63735264432e-20,0.3,0.00033333,0.876287759627,0.0,-0.0200790458349,300.57076125,100000.003334
3.525,-9.63735264432e-20,0.3,0.00033333,0.878467258153,0.0,-0.0196493188344,300.567741972,100000.00303
3.575,8.47041417668e-19,0.3,0.00033333,0.880750415239,0.0,-0.0192757841436,300.564560224,100000.002729
3.625,0.0,0.3,0.00033333,0.883138437052,0.0,-0.0189610098869,300.561204433,100000.002433
3.675,8.47041417668e-19,0.3,0.00033333,0.885630023899,0.0,-0.0187074590152,300.557668072,100000.002144
3.725,9.63735264432e-20,0.3,0.00033333,0.888218898433,0.0,-0.0185175197278,300.553949909,100000.001863
3.775,-9.63735264432e-20,0.3,0.00033333,0.890900787663,0.0,-0.018392656541,300.550054216,100000.001598
3.825,8.47041417668e-19,0.3,0.00033333,0.893639032799,0.0,-0.0183349459852,300.545990081,100000.00134
3.875,0.0,0.3,0.00033333,0.896500553268,0.0,-0.0183358039498,300.541773834,100000.00116
3.925,8.47041417668e-19,0.3,0.00033333,0.89907171622,0.0,-0.0184149836622,300.537418132,100000.000826
3.975,9.63735264432e-20,0.3,0.00033333,0.902890303206,0.0,-0.0184234588028,300.532991023,100000.001418
-1.975,1.74224418744e-18,0.3666665,0.000333335,0.999868866945,0.0,0.00344504553391,300.000000124,100000.154809
-1.925,1.79043095066e-18,0.3666665,0.000333335,0.999372838107,0.0,0.00691688167255,300.000000599,100000.155113
-1.875,0.0,0.3666665,0.000333335,0.99845332852,0.0,0.0104632786904,300.000001481,100000.155957
-1.825,1.79043095066e-18,0.3666665,0.000333335,0.997159687259,0.0,0.0141246905461,300.000002718,100000.157238
-1.775,0.0,0.3666665,0.000333335,0.995486954671,0.0,0.0179417856905,300.000004312,100000.158939
-1.725,1.79043095066e-18,0.3666665,0.000333335,0.993416377963,0.0,0.0219594600643,300.000006278,100000.161081
-1.675,1.79043095066e-18,0.3666665,0.000333335,0.990931684701,0.0,0.026226998952,300.000008624,100000.163678
-1.625,0.0,0.3666665,0.000333335,0.988014618714,0.0,0.0307989177106,300.000011361,100000.166739
-1.575,1.79043095066e-18,0.3666665,0.000333335,0.984643283269,0.0,0.0357363941325,300.0000145,100000.17028
-1.525,0.0,0.3666665,0.000333335,0.980792627943,0.0,0.0411088853928,300.000018053,100000.174315
-1.475,1.79043095066e-18,0.3666665,0.000333335,0.976434680194,0.0,0.0469960143229,300.000022031,100000.178857
-1.425,1.79043095066e-18,0.3666665,0.000333335,0.971538670452,0.0,0.0534898537088,300.000026442,100000.183922
-1.375,0.0,0.3666665,0.000333335,0.966071358721,0.0,0.0606977072826,300.000031294,100000.189518
-1.325,1.79043095066e-18,0.3666665,0.000333335,0.959997632195,0.0,0.0687455087938,300.000036585,100000.195651
-1.275,0.0,0.3666665,0.000333335,0.95328147128,0.0,0.0777819970526,300.000042308,100000.202319
-1.225,1.79043095066e-18,0.3666665,0.000333335,0.945887462097,0.0,0.0879838637041,300.000048441,100000.209504
-1.175,0.0,0.3666665,0.000333335,0.937783113521,0.0,0.0995621174635,300.000054943,100000.217171
-1.125,0.0,0.3666665,0.000333335,0.928942344397,0.0,0.112769964626,300.000061744,100000.225254
-1.075,1.79043095066e-18,0.3666665,0.000333335,0.91935067183,0.0,0.127912572895,300.000068737,100000.233647
-1.025,0.0,0.3666665,0.000333335,0.909012865074,0.0,0.145359153717,300.000075755,100000.242179
-0.975,0.0,0.3666665,0.000333335,0.897964156057,0.0,0.165557895472,300.000082549,100000.250594
-0.925,9.43402238554e-19,0.3666665,0.000333335,0.886286748454,0.0,0.189054328665,300.000088757,100000.258504
-0.875,0.0,0.3666665,0.000333335,0.874133307159,0.0,0.216513788597,300.000093849,100000.265335
-0.825,9.43402238554e-19,0.3666665,0.000333335,0.861764099725,0.0,0.248749621891,300.000097062,100000.270243
-0.775,0.0,0.3666665,0.000333335,0.849591857869,0.0,0.286752635378,300.000097299,100000.271977
-0.725,0.0,0.3666665,0.000333335,0.83827698467,0.0,0.331757465133,300.000092958,100000.268695
-0.675,9.43402238554e-19,0.3666665,0.000333335,0.82885563815,0.0,0.385179977826,300.000081737,100000.257644
-0.625,0.0,0.3666665,0.000333335,0.822525829664,0.0,0.449229636582,300.000062363,100000.234309
-0.575,0.0,0.3666665,0.000333335,0.824470330894,0.0,0.524939695643,300.000987555,100000.193952
-0.525,0.0,0.3666665,0.000333335,0.823645385562,0.0,0.626116888028,300.020111883,100000.113163
-0.475,0.0,0.3666665,0.000333335,0.897987144427,1.08799392822e-13,0.715187015142,300.046883382,100000.035011
0.475,0.0,0.3666665,0.000333335,0.636735757098,-1.90342157238e-13,-0.185472789791,302.47359198,99999.7567138
0.525,0.0,0.3666665,0.000333335,0.684944059095,0.0,-0.192958381051,302.169034981,99999.8140903
0.575,9.43402238554e-19,0.3666665,0.000333335,0.752393066588,0.0,-0.193710897681,301.930385201,99999.7820769
0.625,0.0,0.3666665,0.000333335,0.78797360138,0.0,-0.194496573911,301.73561117,99999.7792689
0.675,9.43402238554e-19,0.3666665,0.000333335,0.811299561249,0.0,-0.195407572331,301.571161673,99999.7867072
0.725,0.0,0.3666665,0.000333335,0.828023825323,0.0,-0.195647067805,301.428861382,99999.7970843
0.775,0.0,0.3666665,0.000333335,0.839487666097,0.0,-0.194829741954,301.304135648,99999.8107793
0.825,9.43402238554e-19,0.3666665,0.000333335,0.847408275928,0.0,-0.192765491696,301.194128589,99999.8268093
0.875,0.0,0.3666665,0.000333335,0.853162522935,0.0,-0.189465731326,301.096819896,99999.8438694
0.925,9.43402238554e-19,0.3666665,0.000333335,0.857627333046,0.0,-0.185061188749,301.010635923,99999.861076
0.975,0.0,0.3666665,0.000333335,0.861375868444,0.0,-0.179735926896,300.934264076,99999.8778349
1.025,1.79043095066e-18,0.3666665,0.000333335,0.864784433878,0.0,-0.173688481476,300.866564026,99999.8937409
1.075,0.0,0.3666665,0.000333335,0.868091252938,0.0,-0.167107904803,300.806526489,99999.9085417
1.125,0.0,0.3666665,0.000333335,0.871441442478,0.0,-0.160169811176,300.753251813,99999.9220936
1.175,1.79043095066e-18,0.3666665,0.000333335,0.874911736461,0.0,-0.153031687985,300.705937163,99999.9343338
1.225,0.0,0.3666665,0.000333335,0.878531527301,0.0,-0.145822989244,300.663868762,99999.9452663
1.275,1.79043095066e-18,0.3666665,0.000333335,0.882303683345,0.0,-0.138649165479,300.626414863,99999.9549353
1.325,1.79043095066e-18,0.3666665,0.000333335,0.886213736393,0.0,-0.131597623183,300.593018073,99999.9634079
1.375,0.0,0.3666665,0.000333335,0.890234214477,0.0,-0.12473704348,300.563188118,99999.9707703
1.425,1.79043095066e-18,0.3666665,0.000333335,0.894330991702,0.0,-0.118117990788,300.536495171,99999.9771204
1.475,0.0,0.3666665,0.000333335,0.898468559374,0.0,-0.111775666678,300.512563411,99999.9825596
1.525,1.79043095066e-18,0.3666665,0.000333335,0.902612868316,0.0,-0.105732692267,300.491064864,99999.9871876
1.575,1.79043095066e-18,0.3666665,0.000333335,0.906732853271,0.0,-0.100001587009,300.471713661,99999.9910993
1.625,0.0,0.3666665,0.000333335,0.910801225151,0.0,-0.0945869670059,300.454260757,99999.9943833
1.675,1.79043095066e-18,0.3666665,0.000333335,0.914794728377,0.0,-0.0894873948777,300.438489188,99999.9971204
1.725,0.0,0.3666665,0.000333335,0.9186940658,0.0,-0.0846968818914,300.424209828,99999.9993839
1.775,1.79043095066e-18,0.3666665,0.000333335,0.922483648479,0.0,-0.0802060901965,300.411257667,100000.001239
1.825,1.79043095066e-18,0.3666665,0.000333335,0.926151261515,0.0,-0.0760032870187,300.399488557,100000.002744
1.875,0.0,0.3666665,0.000333335,0.929687700348,0.0,-0.0720750981507,300.388776376,100000.003951
1.925,1.79043095066e-18,0.3666665,0.000333335,0.933086410135,0.0,-0.0684071020952,300.379010583,100000.004904
1.975,0.0,0.3666665,0.000333335,0.936343146113,0.0,-0.0649842987409,300.370094101,100000.005642
2.025,0.0,0.3666665,0.000333335,0.939455663482,0.0,-0.0617914793868,300.361941495,100000.0062
2.075,-9.43402238554e-19,0.3666665,0.000333335,0.942423439881,0.0,-0.0588135184881,300.354477391,100000.006607
2.125,0.0,0.3666665,0.000333335,0.945247430238,0.0,-0.0560356027697,300.347635113,100000.006889
2.175,-1.79043095066e-18,0.3666665,0.000333335,0.947929852257,0.0,-0.0534434097256,300.341355512,100000.007067
2.225,0.0,0.3666665,0.000333335,0.950473999965,0.0,-0.0510232440261,300.335585933,100000.00716
2.275,0.0,0.3666665,0.000333335,0.952884082052,0.0,-0.0487621389544,300.330279333,100000.007185
2.325,-9.43402238554e-19,0.3666665,0.000333335,0.955165082286,0.0,-0.0466479280213,300.325393509,100000.007153
2.375,0.0,0.3666665,0.000333335,0.957322638631,0.0,-0.0446692909654,300.32089042,100000.007077
2.425,-1.79043095066e-18,0.3666665,0.000333335,0.959362937731,0.0,-0.0428157785673,300.316735607,100000.006966
2.475,0.0,0.3666665,0.000333335,0.961292621754,0.0,-0.0410778193058,300.312897682,100000.006827
2.525,0.0,0.3666665,0.000333335,0.963118707437,0.0,-0.0394467095139,300.309347889,100000.006669
2.575,-9.43402238554e-19,0.3666665,0.000333335,0.964848517989,0.0,-0.0379145910543,300.306059726,100000.006494
2.625,0.0,0.3666665,0.000333335,0.966489626169,0.0,-0.0364744213202,300.303008617,100000.006309
2.675,-9.43402238554e-19,0.3666665,0.000333335,0.968049806113,0.0,-0.0351199383827,300.300171637,100000.006115
2.725,-2.73383318922e-18,0.3666665,0.000333335,0.969536991023,0.0,-0.0338456234162,300.297527267,100000.005917
2.775,-1.79043095066e-18,0.3666665,0.000333335,0.970959235653,0.0,-0.032646662265,300.295055189,100000.005715
2.825,-9.43402238554e-19,0.3666665,0.000333335,0.972324681727,0.0,-0.0315189072038,300.292736101,100000.00551
2.875,0.0,0.3666665,0.000333335,0.973641525261,0.0,-0.0304588397386,300.290551546,100000.005305
2.925,-9.43402238554e-19,0.3666665,0.000333335,0.974917984092,0.0,-0.0294635342793,300.288483752,100000.005098
2.975,-2.73383318922e-18,0.3666665,0.000333335,0.976162263302,0.0,-0.0285306216631,300.286515476,100000.00489
3.025,-1.79043095066e-18,0.3666665,0.000333335,0.977382516303,0.0,-0.0276582508613,300.284629849,100000.004681
3.075,-9.43402238554e-19,0.3666665,0.000333335,0.978586796938,0.0,-0.0268450464569,300.282810218,100000.00447
3.125,0.0,0.3666665,0.000333335,0.979782998357,0.0,-0.0260900593396,300.281040004,100000.004256
3.175,-9.43402238554e-19,0.3666665,0.000333335,0.980978772827,0.0,-0.0253927081572,300.279302591,100000.004039
3.225,-2.73383318922e-18,0.3666665,0.000333335,0.982181426097,0.0,-0.0247527099635,300.27758126,100000.003819
3.275,-1.79043095066e-18,0.3666665,0.000333335,0.983397782161,0.0,-0.0241699997173,300.275859232,100000.003596
3.325,-9.43402238554e-19,0.3666665,0.000333335,0.984634016614,0.0,-0.0236446391859,300.274119853,100000.003369
3.375,0.0,0.3666665,0.000333335,0.985895463795,0.0,-0.0231767168601,300.272346978,100000.00314
3.425,-9.43402238554e-19,0.3666665,0.000333335,0.987186410735,0.0,-0.0227662401764,300.270525595,100000.002909
3.475,-2.73383318922e-18,0.3666665,0.000333335,0.988509900623,0.0,-0.0224130205608,300.268642671,100000.002678
3.525,-1.79043095066e-18,0.3666665,0.000333335,0.989867565194,0.0,-0.0221165541386,300.26668815,100000.00245
3.575,-9.43402238554e-19,0.3666665,0.000333335,0.991259533144,0.0,-0.0218759015589,300.264655898,100000.002225
3.625,0.0,0.3666665,0.000333335,0.992684318694,0.0,-0.0216895967634,300.262544363,100000.002004
3.675,-9.43402238554e-19,0.3666665,0.000333335,0.994139123443,0.0,-0.0215555147953,300.260356681,100000.001789
3.725,-2.73383318922e-18,0.3666665,0.000333335,0.995618731346,0.0,-0.0214709516093,300.258100079,100000.001578
3.775,-1.79043095066e-18,0.3666665,0.000333335,0.997120474656,0.0,-0.0214314530452,300.255784769,100000.001376
3.825,-9.43402238554e-19,0.3666665,0.000333335,0.998624434435,0.0,-0.0214337108503,300.253422224,100000.001172
3.875,0.0,0.3666665,0.000333335,1.00017652739,0.0,-0.0214582303778,300.251025207,100000.001008
3.925,-9.43402238554e-19,0.3666665,0.000333335,1.00154903205,0.0,-0.0215333669204,300.248601841,100000.000721
3.975,-2.73383318922e-18,0.3666665,0.000333335,1.00364746423,0.0,-0.0214401189574,300.246179537,100000.000996
-1.975,-2.58927289955e-18,0.4333335,0.000333335,0.999888598146,0.0,0.0038948596288,300.000000103,100000.149108
-1.925,0.0,0.4333335,0.000333335,0.999467177777,0.0,0.00781885792083,300.000000499,100000.149366
-1.875,-1.79043095066e-18,0.4333335,0.000333335,0.99868659048,0.0,0.0118235773914,300.000001234,100000.150082
-1.825,0.0,0.4333335,0.000333335,0.997590388078,0.0,0.0159526141408,300.000002264,100000.151168
-1.775,2.63745966278e-18,0.4333335,0.000333335,0.996176679981,0.0,0.0202495998029,300.000003587,100000.152606
-1.725,-2.63745966278e-18,0.4333335,0.000333335,0.994432674041,0.0,0.024762451325,300.00000521,100000.154411
-1.675,0.0,0.4333335,0.000333335,0.992348705472,0.0,0.0295434249834,300.000007137,100000.156587
-1.625,-1.79043095066e-18,0.4333335,0.000333335,0.989914645582,0.0,0.034649877856,300.00000937,100000.159139
-1.575,0.0,0.4333335,0.000333335,0.987118760946,0.0,0.040145623162,300.00001191,100000.162069
-1.525,2.63745966278e-18,0.4333335,0.000333335,0.983948476856,0.0,0.0461024212278,300.000014758,100000.16538
-1.475,-2.63745966278e-18,0.4333335,0.000333335,0.980391018899,0.0,0.0526016766631,300.000017909,100000.16907
-1.425,0.0,0.4333335,0.000333335,0.976434085147,0.0,0.0597364500068,300.000021356,100000.173134
-1.375,-1.79043095066e-18,0.4333335,0.000333335,0.972066841773,0.0,0.0676138478493,300.000025083,100000.177559
-1.325,0.0,0.4333335,0.000333335,0.967281340372,0.0,0.0763578647185,300.000029066,100000.182325
-1.275,2.63745966278e-18,0.4333335,0.000333335,0.962074487962,0.0,0.0861127669129,300.000033268,100000.187394
-1.225,-2.63745966278e-18,0.4333335,0.000333335,0.956450780936,0.0,0.0970471204991,300.00003763,100000.192711
-1.175,2.63745966278e-18,0.4333335,0.000333335,0.950426092512,0.0,0.109358573036,300.000042073,100000.198195
-1.125,-1.79043095066e-18,0.4333335,0.000333335,0.944032905649,0.0,0.123279500478,300.000046479,100000.203726
-1.075,0.0,0.4333335,0.000333335,0.937327529571,0.0,0.1390836187,300.000050683,100000.209132
-1.025,2.63745966278e-18,0.4333335,0.000333335,0.930400021429,0.0,0.157093623299,300.000054459,100000.21417
-0.975,9.63735264432e-20,0.4333335,0.000333335,0.923387822729,0.0,0.177689831621,300.00005749,100000.218499
-0.925,0.0,0.4333335,0.000333335,0.916494312021,0.0,0.201319702199,300.00005934,100000.221644
