cell_id,x_m,y_m,z_m,volume_m3,UMean_x,UMean_y,UMean_z,translationalT,internalT,overallT,p,rhoNMean,rhoMMean,dsmcRhoNMean,momentumMean_x,momentumMean_y,momentumMean_z,linearKEMean,internalEMean,iDofMean
2985,-0.0225,-0.0125,0.0075,1.25e-07,1952.490564,2.138592053,-5.349530845,304.6852587,294.7393598,300.7068991,0.422615582,1.00464e+20,4.82240608e-06,12.558,0.009415702367,1.031315932e-05,-2.579761007e-05,9.826038415,0.4088200612,2.00928e+20
2986,-0.0175,-0.0125,0.0075,1.25e-07,1949.296479,0.3039853642,-0.0495241968,305.7471175,298.8803557,303.0004128,0.4279720337,1.01384e+20,4.87069392e-06,12.673,0.009494426507,1.480619665e-06,-2.412172042e-07,9.89568436,0.4183602275,2.02768e+20
2987,-0.0125,-0.0125,0.0075,1.25e-07,1950.020994,2.789133486,-0.5996903307,302.0855588,302.7867266,302.3660259,0.4180420394,1.00232e+20,4.81363056e-06,12.529,0.009386680647,1.342585818e-05,-2.886687703e-06,9.779194808,0.4190123526,2.00464e+20
2988,-0.0075,-0.0125,0.0075,1.25e-07,1944.969864,-4.441560789,5.327083194,303.6145128,305.1382292,304.2239994,0.4229077433,1.00888e+20,4.8456704e-06,12.611,0.009424682901,-2.152233964e-05,2.581328935e-05,9.799840278,0.4250301433,2.01776e+20
2989,-0.0025,-0.0125,0.0075,1.25e-07,1940.632639,-7.700093702,6.582414266,304.2052891,307.7918587,305.6399169,0.4225210386,1.006e+20,4.82973632e-06,12.575,0.009372743938,-3.718942222e-05,3.179132526e-05,9.728555771,0.4275025467,2.012e+20
2990,0.0025,-0.0125,0.0075,1.25e-07,1941.990653,-11.07268991,1.326758528,300.2697807,307.4637482,303.1473677,0.4152307807,1.0016e+20,4.80329184e-06,12.52,0.009327947857,-5.318536107e-05,6.372808413e-06,9.680538625,0.4251790237,2.0032e+20
2991,0.0075,-0.0125,0.0075,1.25e-07,1946.961896,-6.087062397,2.14822129,305.5688467,305.3741122,305.4909529,0.4147959832,9.832e+19,4.71985024e-06,12.29,0.009189368573,-2.873002292e-05,1.013928277e-05,9.567967537,0.4145316399,1.9664e+20
2992,0.0125,-0.0125,0.0075,1.25e-07,1950.305573,0.1020802516,8.056683556,303.4048216,300.0220158,302.0516993,0.4151425599,9.9104e+19,4.75911312e-06,12.388,0.00928172484,4.858114647e-07,3.834266842e-05,9.673968162,0.4105139366,1.98208e+20
2993,0.0175,-0.0125,0.0075,1.25e-07,1951.368706,1.712342801,4.597416721,297.8282045,302.9270215,299.8677313,0.406064778,9.8752e+19,4.7407856e-06,12.344,0.009251020664,8.117850091e-06,2.179536699e-05,9.635230332,0.4130166046,1.97504e+20
2994,0.0225,-0.0125,0.0075,1.25e-07,1953.693618,2.59412703,-3.360071632,294.7732725,299.706519,296.7465711,0.3960065725,9.7304e+19,4.67069968e-06,12.163,0.009125116157,1.211638829e-05,-1.56938855e-05,9.50789254,0.4026340323,1.94608e+20
2995,0.0275,-0.0125,0.0075,1.25e-07,1951.207221,4.673091308,-3.987832021,292.7168904,300.0006029,295.6303754,0.3935026211,9.7368e+19,4.67685328e-06,12.171,0.00912550989,2.185536241e-05,-1.865050527e-05,9.493222579,0.403294198,1.94736e+20
2996,0.0325,-0.0125,0.0075,1.25e-07,1949.434615,7.709867652,0.7464063396,297.4879338,299.0377607,298.1078646,0.4088866602,9.9552e+19,4.78291088e-06,12.444,0.009323972032,3.687560988e-05,3.569995002e-06,9.701710392,0.4110168425,1.99104e+20
2997,0.0375,-0.0125,0.0075,1.25e-07,1943.459243,12.86077669,0.437977645,297.6334025,302.6145968,299.6258802,0.4163189267,1.01312e+20,4.87036464e-06,12.664,0.009465355175,6.263667205e-05,2.133110835e-06,9.822647636,0.4232864427,2.02624e+20
2998,0.0425,-0.0125,0.0075,1.25e-07,1942.260748,15.98926552,-4.467546215,298.6747447,299.072546,298.8338652,0.4250331478,1.03072e+20,4.95416416e-06,12.884,0.009622278586,7.921344618e-05,-2.213295734e-05,9.982719445,0.4255992444,2.06144e+20
2999,0.0475,-0.0125,0.0075,1.25e-07,1943.902401,14.92810868,-2.894614656,299.189754,296.6907643,298.1901581,0.4208091228,1.01872e+20,4.89561024e-06,12.734,0.009516588501,7.308220173e-05,-1.417090515e-05,9.881439303,0.4172943044,2.03744e+20
3000,-0.0475,-0.0075,0.0075,1.25e-07,1944.433519,0.6802228041,-2.747928876,301.7089224,287.7353702,296.1195016,0.4185872094,1.00488e+20,4.82082112e-06,12.561,0.009373766176,3.27923246e-06,-1.324727356e-05,9.741232707,0.3992004767,2.00976e+20
3001,-0.0425,-0.0075,0.0075,1.25e-07,1948.772402,5.180373624,-6.288451879,298.1957935,288.3661266,294.2639267,0.4131861567,1.0036e+20,4.81539872e-06,12.545,0.00938411613,2.494556452e-05,-3.028140313e-05,9.763692326,0.3995659704,2.0072e+20
3002,-0.0375,-0.0075,0.0075,1.25e-07,1949.981948,5.127167553,-4.324367158,295.1958873,293.270797,294.4258511,0.4060949778,9.964e+19,4.78017104e-06,12.455,0.009321247235,2.450873786e-05,-2.067121465e-05,9.697381911,0.4034466703,1.9928e+20
3003,-0.0325,-0.0075,0.0075,1.25e-07,1950.150038,2.359947327,0.679678264,296.2077824,295.6172903,295.9715856,0.4091555752,1.00048e+20,4.79983152e-06,12.506,0.00936039162,1.132734957e-05,3.262341155e-06,9.740831873,0.4083399209,2.00096e+20
3004,-0.0275,-0.0075,0.0075,1.25e-07,1951.451131,2.083272009,1.189915214,293.3524986,300.2879525,296.1266802,0.4097153259,1.0116e+20,4.85233392e-06,12.645,0.009469092518,1.010873144e-05,5.773865953e-06,9.853822606,0.4194018354,2.0232e+20
3005,-0.0225,-0.0075,0.0075,1.25e-07,1952.535341,2.379562325,-3.284009073,292.9499716,301.4164665,296.3365696,0.4149450172,1.02592e+20,4.92379424e-06,12.824,0.009613882267,1.171647527e-05,-1.616978496e-05,10.00818046,0.4269372692,2.05184e+20
3006,-0.0175,-0.0075,0.0075,1.25e-07,1953.606805,1.149503252,1.376185292,297.0421827,302.2946428,299.1431667,0.4183463242,1.02008e+20,4.89478464e-06,12.751,0.009562484582,5.626570863e-06,6.736130628e-06,9.968194833,0.4257437496,2.04016e+20
3007,-0.0125,-0.0075,0.0075,1.25e-07,1955.122421,-3.10029273,1.737947856,297.1890845,299.9277853,298.2845648,0.4212777025,1.02672e+20,4.92852048e-06,12.834,0.009635860894,-1.527985621e-05,8.565511601e-06,10.05159152,0.425159923,2.05344e+20
3008,-0.0075,-0.0075,0.0075,1.25e-07,1951.830082,-1.868498666,5.752190438,298.1420388,298.6304567,298.337406,0.4224968328,1.0264e+20,4.9231664e-06,12.83,0.009609184281,-9.198929851e-06,2.831899069e-05,10.01158276,0.4231889693,2.0528e+20
3009,-0.0025,-0.0075,0.0075,1.25e-07,1950.433766,-0.03456297649,1.739387907,300.3763844,295.9691151,298.6134767,0.4215823298,1.01656e+20,4.87809888e-06,12.707,0.009514408772,-1.686016169e-07,8.484906201e-06,9.910992945,0.4153966676,2.03312e+20
3010,0.0025,-0.0075,0.0075,1.25e-07,1949.296519,1.895030405,-0.4557992847,301.3471129,294.8989003,298.7678278,0.4252413834,1.02208e+20,4.90615008e-06,12.776,0.009563541273,9.297303575e-06,-2.236219697e-06,9.958960252,0.4161420865,2.04416e+20
3011,0.0075,-0.0075,0.0075,1.25e-07,1951.488438,-0.3078701757,-6.783161353,300.9853725,296.3783915,299.1425801,0.4175501207,1.0048e+20,4.82013136e-06,12.56,0.009406430619,-1.483974689e-06,-3.269572876e-05,9.804706597,0.4111589613,2.0096e+20
3012,0.0125,-0.0075,0.0075,1.25e-07,1953.027102,-1.526819255,-10.54274987,296.6224988,300.6451644,298.231565,0.4020619919,9.8176e+19,4.7110888e-06,12.272,0.009200884107,-7.192981093e-06,-4.966783082e-05,9.588148309,0.4075145822,1.96352e+20
3013,0.0175,-0.0075,0.0075,1.25e-07,1950.020685,-4.713913893,-8.987132096,300.2059398,298.8951301,299.6816159,0.4096382122,9.8832e+19,4.74281088e-06,12.354,0.009248579323,-2.23572021e-05,-4.262426789e-05,9.632162043,0.4078495809,1.97664e+20
3014,0.0225,-0.0075,0.0075,1.25e-07,1948.007754,-0.781395702,-6.677748219,302.4700206,301.4677069,302.0690951,0.4168034318,9.9808e+19,4.7885656e-06,12.476,0.009328162918,-3.741764579e-06,-3.197683541e-05,9.710980222,0.4154222444,1.99616e+20
3015,0.0275,-0.0075,0.0075,1.25e-07,1949.583248,1.934616403,-2.889873317,302.7823946,302.069589,302.4972724,0.4173676547,9.984e+19,4.79301936e-06,12.48,0.009344390249,9.272653872e-06,-1.385121876e-05,9.73491381,0.4163850943,1.9968e+20
3016,0.0325,-0.0075,0.0075,1.25e-07,1945.779011,2.714671794,-3.359149605,305.5713191,298.2630649,302.6480174,0.4239458505,1.00488e+20,4.82193328e-06,12.561,0.009382416571,1.308996627e-05,-1.619759527e-05,9.764018369,0.4138064694,2.00976e+20
3017,0.0375,-0.0075,0.0075,1.25e-07,1948.768511,-0.3624431679,-2.528085732,306.2329664,293.2271337,301.0306333,0.4156974959,9.832e+19,4.7177848e-06,12.29,0.009193870458,-1.709928869e-06,-1.192696444e-05,9.58192425,0.3980426622,1.9664e+20
3018,0.0425,-0.0075,0.0075,1.25e-07,1945.985326,-0.1923911715,-3.32237058,306.3582464,297.590325,302.8510778,0.4188114535,9.9016e+19,4.7506784e-06,12.377,0.009244750456,-9.139885829e-07,-1.578351415e-05,9.623317854,0.4068251403,1.98032e+20
3019,0.0475,-0.0075,0.0075,1.25e-07,1947.55277,0.4757430322,-2.076506239,304.9560713,290.29114,299.0900988,0.4188482043,9.948e+19,4.77151296e-06,12.435,0.009292773283,2.270014044e-06,-9.908076432e-06,9.677366309,0.398706352,1.9896e+20
3020,-0.0475,-0.0025,0.0075,1.25e-07,1945.66441,5.798536166,-6.396880405,300.136871,304.5046768,301.8839933,0.4214782245,1.01712e+20,4.87752528e-06,12.714,0.009490027348,2.828250674e-05,-3.120094589e-05,9.864603362,0.4276118762,2.03424e+20
3021,-0.0425,-0.0025,0.0075,1.25e-07,1945.675743,5.00925273,-8.203660572,299.5281572,301.8204119,300.4450591,0.4247588513,1.02712e+20,4.92338976e-06,12.839,0.00957932003,2.46625036e-05,-4.038981845e-05,9.956491029,0.4280094822,2.05424e+20
3022,-0.0375,-0.0025,0.0075,1.25e-07,1949.457312,5.204059574,-9.861917401,299.6079557,302.6492583,300.8244768,0.4215958755,1.0192e+20,4.88852128e-06,12.74,0.009529963557,2.544015597e-05,-4.821019308e-05,9.921826303,0.4258754704,2.0384e+20
3023,-0.0325,-0.0025,0.0075,1.25e-07,1946.929222,0.7309271259,-2.319054617,298.2444744,300.4127713,299.1117932,0.4245526127,1.03104e+20,4.94437168e-06,12.888,0.00962634171,3.613975382e-06,-1.146626797e-05,10.00774652,0.427639195,2.06208e+20
3024,-0.0275,-0.0025,0.0075,1.25e-07,1943.596362,-3.317513076,-0.4767905418,301.3608833,298.8748191,300.3664576,0.4324838583,1.03944e+20,4.98713888e-06,12.993,0.009692984985,-1.654489845e-05,-2.377820649e-06,10.06837898,0.4289161004,2.07888e+20
3025,-0.0225,-0.0025,0.0075,1.25e-07,1943.227606,0.4039699263,-2.999133216,299.417597,301.6337943,300.3040759,0.4295296863,1.03904e+20,4.98840352e-06,12.988,0.009693603431,2.015165002e-06,-1.496088669e-05,10.06275627,0.4327089333,2.07808e+20
3026,-0.0175,-0.0025,0.0075,1.25e-07,1945.389015,3.122917625,-3.082560054,294.2265988,299.5117627,296.3406644,0.4162008139,1.02456e+20,4.92128336e-06,12.807,0.009573810589,1.536876254e-05,-1.51701515e-05,9.936741577,0.4236769889,2.04912e+20
3027,-0.0125,-0.0025,0.0075,1.25e-07,1947.391261,5.022795401,-5.024639442,293.0967795,303.9505092,297.4382714,0.41431126,1.02384e+20,4.9165584e-06,12.798,0.009574462864,2.469486692e-05,-2.470393325e-05,9.944203629,0.4296537091,2.04768e+20
3028,-0.0075,-0.0025,0.0075,1.25e-07,1952.148651,4.534853111,-0.8678445904,291.2027007,303.5302328,296.1337135,0.4103151363,1.02056e+20,4.89606336e-06,12.757,0.009557843483,2.220292816e-05,-4.249022101e-06,9.944690522,0.4276850748,2.04112e+20
3029,-0.0025,-0.0025,0.0075,1.25e-07,1949.806387,1.242305752,-0.2198994828,294.5544116,303.2695097,298.0404509,0.4180960259,1.02808e+20,4.9293896e-06,12.851,0.009611355324,6.123809054e-06,-1.083970223e-06,9.997288959,0.4304663986,2.05616e+20
3030,0.0025,-0.0025,0.0075,1.25e-07,1951.362988,-2.693912696,-1.083712182,295.3289147,304.9812817,299.1898615,0.4171403308,1.02304e+20,4.90923712e-06,12.788,0.009579703613,-1.322505621e-05,-5.320200071e-06,9.972470723,0.4307739149,2.04608e+20
3031,0.0075,-0.0025,0.0075,1.25e-07,1947.864607,-1.536040738,1.050727135,293.4083996,300.7657224,296.3513287,0.4194832567,1.03552e+20,4.96525664e-06,12.944,0.009671647672,-7.626836475e-06,5.217129882e-06,10.04876358,0.4300019526,2.07104e+20
3032,0.0125,-0.0025,0.0075,1.25e-07,1946.392044,0.08640841494,-1.439354853,295.2520852,295.1572081,295.2141344,0.4150751413,1.01824e+20,4.88384544e-06,12.728,0.009505877909,4.220053433e-07,-7.029586637e-06,9.873700356,0.4149417599,2.03648e+20
3033,0.0175,-0.0025,0.0075,1.25e-07,1949.671502,3.716656096,3.555863214,290.7940833,298.8797393,294.0283457,0.4042149481,1.0068e+20,4.82773664e-06,12.585,0.009412500545,1.794303681e-05,1.716677112e-05,9.782028324,0.4154543206,2.0136e+20
3034,0.0225,-0.0025,0.0075,1.25e-07,1949.782307,4.38000826,5.957038598,292.2390212,297.3417577,294.2801158,0.4020595557,9.9648e+19,4.777948e-06,12.456,0.009315958475,2.09274517e-05,2.846242065e-05,9.685265446,0.4090798501,1.99296e+20
3035,0.0275,-0.0025,0.0075,1.25e-07,1946.441077,2.111589934,2.148324075,298.1837402,299.5671398,298.7371001,0.4109298761,9.9816e+19,4.78586592e-06,12.477,0.009315406016,1.01057863e-05,1.028159097e-05,9.682360987,0.4128363524,1.99632e+20
3036,0.0325,-0.0025,0.0075,1.25e-07,1946.011022,-0.7562895088,1.067138426,297.0295734,295.5381164,296.4329906,0.4069115519,9.9224e+19,4.76088e-06,12.403,0.009264724954,-3.600603597e-06,5.080517989e-06,9.624999838,0.4048683512,1.98448e+20
3037,0.0375,-0.0025,0.0075,1.25e-07,1947.182025,-3.521644029,-1.496988926,302.9187086,298.4050778,301.1132563,0.4198976139,1.004e+20,4.82048928e-06,12.55,0.009386370075,-1.697604729e-05,-7.216219068e-06,9.768367257,0.4136409425,2.008e+20
3038,0.0425,-0.0025,0.0075,1.25e-07,1950.046252,-1.664168715,-5.799889493,299.1676568,298.7897879,299.0165092,0.4175397639,1.01088e+20,4.85221648e-06,12.636,0.009462046561,-8.074906866e-06,-2.814231938e-05,9.852112192,0.417012383,2.02176e+20
3039,0.0475,-0.0025,0.0075,1.25e-07,1950.126436,5.34037451,-5.321814126,295.3760285,301.2520504,297.7264373,0.4133245174,1.01352e+20,4.86173856e-06,12.669,0.00948100489,2.596350468e-05,-2.587326895e-05,9.864704086,0.4215469311,2.02704e+20
3040,-0.0475,0.0025,0.0075,1.25e-07,1948.386169,-5.621317769,1.722279338,300.6112914,299.7411503,300.2632349,0.4234061652,1.02016e+20,4.892032e-06,12.752,0.009531567485,-2.749966641e-05,8.425445636e-06,9.920780923,0.4221805856,2.04032e+20
3041,-0.0425,0.0025,0.0075,1.25e-07,1949.208262,-5.165515404,-4.022797053,298.3130385,295.4535334,297.1692365,0.4180603597,1.01504e+20,4.86827696e-06,12.688,0.009489285671,-2.514715963e-05,-1.958409021e-05,9.875491895,0.4140530065,2.03008e+20
3042,-0.0375,0.0025,0.0075,1.25e-07,1949.051161,-6.879520675,-7.04202244,297.8546327,297.8883841,297.8681333,0.4203459219,1.02216e+20,4.90143792e-06,12.777,0.009553153269,-3.371954351e-05,-3.451603582e-05,9.940548637,0.4203935534,2.04432e+20
3043,-0.0325,0.0025,0.0075,1.25e-07,1951.18767,-2.852100644,-3.216178862,300.3954303,295.9585955,298.6206964,0.4186561054,1.00944e+20,4.84197216e-06,12.618,0.009447596375,-1.380979191e-05,-1.557264851e-05,9.845045671,0.4124725626,2.01888e+20
3044,-0.0275,0.0025,0.0075,1.25e-07,1955.112659,9.271394721,0.6064171084,293.5067431,296.2846441,294.6179035,0.4038685118,9.9664e+19,4.77768576e-06,12.458,0.009340913909,4.429581053e-05,2.897270384e-06,9.737278502,0.4076909341,1.99328e+20
3045,-0.0225,0.0025,0.0075,1.25e-07,1951.289964,14.78550905,5.532363577,291.790355,298.941118,294.6506602,0.3963179015,9.8376e+19,4.71885296e-06,12.297,0.009207850423,6.977064313e-05,2.610641024e-05,9.578657925,0.4060302698,1.96752e+20
3046,-0.0175,0.0025,0.0075,1.25e-07,1951.452855,13.12296112,6.146194753,291.5897239,302.5789446,295.9854122,0.4008441922,9.9568e+19,4.77867664e-06,12.446,0.009325362173,6.271038775e-05,2.937067729e-05,9.70077034,0.4159509156,1.99136e+20
3047,-0.0125,0.0025,0.0075,1.25e-07,1949.638249,10.21563041,0.1789598377,293.2033978,301.5596124,296.5458836,0.4006983886,9.8984e+19,4.75030256e-06,12.373,0.009261371564,4.852733529e-05,8.50113375e-07,9.629457647,0.4121181804,1.97968e+20
3048,-0.0075,0.0025,0.0075,1.25e-07,1947.553728,9.392266344,2.381182903,297.933681,303.7821228,300.2730577,0.4076565111,9.9104e+19,4.75826576e-06,12.388,0.009266978218,4.469089935e-05,1.133030108e-05,9.635677116,0.4156588135,1.98208e+20
3049,-0.0025,0.0025,0.0075,1.25e-07,1948.628145,4.726039752,0.07149055055,301.1671323,298.1733034,299.9696008,0.4082220925,9.8176e+19,4.71389568e-06,12.272,0.009185629792,2.227805837e-05,3.369989974e-07,9.562074163,0.4041640563,1.96352e+20
3050,0.0025,0.0025,0.0075,1.25e-07,1945.815307,4.534093316,6.607243141,298.5643787,298.5936228,298.5760763,0.4040016283,9.8008e+19,4.70470672e-06,12.251,0.009154490349,2.133157929e-05,3.108514121e-05,9.512627218,0.4040411999,1.96016e+20
3051,0.0075,0.0025,0.0075,1.25e-07,1947.655121,2.483295995,4.668605904,302.2145376,296.8618704,300.0734708,0.4104429406,9.8368e+19,4.72494208e-06,12.296,0.009202557639,1.173342974e-05,2.205889249e-05,9.577434729,0.403173388,1.96736e+20
3052,0.0125,0.0025,0.0075,1.25e-07,1948.799864,0.3146339632,-2.121132767,300.6305737,301.4542408,300.9600405,0.4101512248,9.8816e+19,4.74042512e-06,12.352,0.00923813983,1.491498743e-06,-1.005507105e-05,9.616880559,0.4112749565,1.97632e+20
3053,0.0175,0.0025,0.0075,1.25e-07,1949.084731,-0.430480607,-8.740461243,298.4250193,303.463884,300.4405651,0.4100757661,9.9528e+19,4.775016e-06,12.441,0.009306910775,-2.055551786e-06,-4.173584228e-05,9.685275329,0.416999838,1.99056e+20
3054,0.0225,0.0025,0.0075,1.25e-07,1951.036757,-0.4996901179,-8.518837218,297.5990031,304.5384033,300.3747632,0.4135754368,1.00656e+20,4.82895088e-06,12.582,0.009421460666,-2.412979035e-06,-4.113704648e-05,9.811347011,0.4232191703,2.01312e+20
3055,0.0275,0.0025,0.0075,1.25e-07,1951.859036,-0.02914366023,-2.541623467,298.9375349,303.6225983,300.8115603,0.4175487719,1.01168e+20,4.85567168e-06,12.646,0.009477586644,-1.415120456e-07,-1.234128909e-05,9.875795408,0.424092756,2.02336e+20
3056,0.0325,0.0025,0.0075,1.25e-07,1954.715085,-0.7202021804,3.268319514,295.1582383,302.2164971,297.9815418,0.4125959492,1.01248e+20,4.85594928e-06,12.656,0.009491997309,-3.497265259e-06,1.587079379e-05,9.895996281,0.4224625517,2.02496e+20
3057,0.0375,0.0025,0.0075,1.25e-07,1954.099252,2.288519864,2.414319216,293.6059769,302.2855993,297.0778258,0.407929012,1.00632e+20,4.8242336e-06,12.579,0.00942703127,1.104035442e-05,1.164723988e-05,9.822597589,0.4199882685,2.01264e+20
3058,0.0425,0.0025,0.0075,1.25e-07,1949.214011,1.091119005,1.055454993,297.7038107,301.641287,299.2788012,0.4148390761,1.00928e+20,4.83926864e-06,12.616,0.009432770236,5.280217986e-06,5.107630248e-06,9.815508144,0.4203258014,2.01856e+20
3059,0.0475,0.0025,0.0075,1.25e-07,1946.995148,-4.613413999,0.1083880802,301.5078313,300.1994762,300.9844893,0.4208058788,1.01088e+20,4.84564944e-06,12.636,0.009434455946,-2.235498696e-05,5.252106401e-07,9.815680386,0.4189798449,2.02176e+20
3060,-0.0475,0.0075,0.0075,1.25e-07,1956.77562,3.791467733,2.340243015,300.4139002,298.1245281,299.4981514,0.4119460395,9.932e+19,4.75962432e-06,12.415,0.00931351683,1.804596203e-05,1.113867757e-05,9.730197638,0.4088067114,1.9864e+20
3061,-0.0425,0.0075,0.0075,1.25e-07,1953.7026,4.760418669,4.659377662,305.3153427,300.000444,303.1893832,0.4206231153,9.9784e+19,4.78157104e-06,12.473,0.009341767772,2.276228005e-05,2.227914529e-05,9.756558746,0.4133009505,1.99568e+20
3062,-0.0375,0.0075,0.0075,1.25e-07,1953.026967,6.305086372,1.708618527,304.2628097,300.967531,302.9446982,0.4207861834,1.00168e+20,4.8018632e-06,12.521,0.009378168322,3.027616222e-05,8.204552426e-06,9.789189549,0.4162289135,2.00336e+20
3063,-0.0325,0.0075,0.0075,1.25e-07,1952.7312,8.196151826,4.268493331,301.5926883,302.0266782,301.7662842,0.4148616154,9.9632e+19,4.77635664e-06,12.454,0.009326940634,3.91477442e-05,2.038784646e-05,9.729000354,0.4154585985,1.99264e+20
3064,-0.0275,0.0075,0.0075,1.25e-07,1949.200699,2.694031243,-0.3396385592,297.9340092,304.6931513,300.6376661,0.4060774047,9.872e+19,4.73484896e-06,12.34,0.009229170903,1.275583103e-05,-1.608137279e-06,9.60388675,0.4152899645,1.9744e+20
3065,-0.0225,0.0075,0.0075,1.25e-07,1951.328823,2.763337762,2.717180374,298.00638,303.5690477,300.2314471,0.4084801224,9.928e+19,4.76152448e-06,12.41,0.009291299961,1.31577004e-05,1.293792087e-05,9.677946651,0.4161049229,1.9856e+20
3066,-0.0175,0.0075,0.0075,1.25e-07,1954.945061,7.798192214,0.5670783166,297.3779533,301.878484,299.1781656,0.4074873482,9.9248e+19,4.75601152e-06,12.406,0.00929774123,3.708829201e-05,2.697031006e-06,9.699663045,0.4136542792,1.98496e+20
3067,-0.0125,0.0075,0.0075,1.25e-07,1951.465186,7.566159463,8.686537489,300.4000824,303.2021196,301.5208973,0.4135860811,9.972e+19,4.78198448e-06,12.465,0.009331876235,3.618125713e-05,4.153888746e-05,9.726112211,0.4174438816,1.9944e+20
3068,-0.0075,0.0075,0.0075,1.25e-07,1955.585646,2.758530583,10.98777218,301.6378936,300.8582075,301.3260191,0.4178556511,1.00336e+20,4.80930448e-06,12.542,0.009405006807,1.326661349e-05,5.284354195e-05,9.823240246,0.4167755606,2.00672e+20
3069,-0.0025,0.0075,0.0075,1.25e-07,1952.055323,6.155053804,7.151650011,300.3188265,302.1342638,301.0450014,0.4191132478,1.0108e+20,4.84548928e-06,12.635,0.00945866314,2.982424723e-05,3.465324346e-05,9.860802435,0.4216468014,2.0216e+20
3070,0.0025,0.0075,0.0075,1.25e-07,1956.547276,2.014159334,0.9035196778,303.5622433,301.5677806,302.7644582,0.4255172611,1.01528e+20,4.86489136e-06,12.691,0.009518389938,9.798666342e-06,4.395525074e-06,9.949877698,0.4227215303,2.03056e+20
3071,0.0075,0.0075,0.0075,1.25e-07,1954.404848,2.485063991,-2.684752116,300.9767781,301.0473939,301.0050244,0.4178041458,1.00544e+20,4.8193472e-06,12.568,0.009418955534,1.197638619e-05,-1.293875259e-05,9.83096465,0.4179021719,2.01088e+20
3072,0.0125,0.0075,0.0075,1.25e-07,1956.901978,-1.187767503,-7.798004073,295.4333221,300.1680642,297.3272189,0.4036153288,9.8952e+19,4.74415408e-06,12.369,0.009283844503,-5.634952047e-06,-3.699493284e-05,9.689357419,0.4100838424,1.97904e+20
